OutageID,CircuitID,PoleID,StartDateKey,StartTime,EndDateKey,EndTime,CauseCode,WeatherEventType,CustomersAffected,MinutesOut,IsPlanned,IsWildfirePrevention
OUT_0000255,CKT_0012,P_0006794,20200927,02:57,20200927,12:54,TREES,Storm,27,68,False,False
OUT_0000256,CKT_0105,P_0005342,20231201,20:42,20231201,02:16,TREES,Snow,531,94,False,False
OUT_0000257,CKT_0107,,20230304,08:34,20230304,21:10,ANIMALS,HeatWave,168,5,False,False
OUT_0000258,CKT_0099,,20191114,06:08,20191114,05:32,TREES,Snow,199,56,False,False
OUT_0000259,CKT_0066,,20190602,03:38,20190602,18:36,TREES,Storm,293,322,False,False
OUT_0000260,CKT_0068,P_0000596,20210326,03:49,20210326,16:25,TREES,Snow,322,179,False,False
OUT_0000261,CKT_0051,P_0006548,20240623,07:28,20240623,22:20,OTHER,None,11,52,False,False
OUT_0000262,CKT_0140,,20220603,02:49,20220603,08:22,WEATHER,Wind,547,110,False,False
OUT_0000263,CKT_0015,P_0002840,20200908,14:08,20200908,04:30,WEATHER,Storm,12,47,False,False
OUT_0000264,CKT_0138,P_0009968,20200625,16:58,20200625,19:58,TREES,Storm,825,79,False,False
OUT_0000265,CKT_0033,P_0010356,20240227,08:49,20240227,08:10,ANIMALS,Snow,482,79,False,False
OUT_0000266,CKT_0039,,20221025,21:55,20221025,14:12,WEATHER,Snow,72,8,False,False
OUT_0000267,CKT_0085,P_0011932,20240217,11:41,20240217,01:33,EQUIP_FAIL,HeatWave,311,76,False,False
OUT_0000268,CKT_0016,P_0014836,20201030,04:46,20201030,01:48,OTHER,Storm,302,142,False,False
OUT_0000269,CKT_0132,,20230929,00:53,20230929,20:50,OTHER,None,481,44,False,False
OUT_0000270,CKT_0091,P_0005391,20240718,15:15,20240718,13:47,TREES,Storm,20,51,False,False
OUT_0000271,CKT_0071,P_0010668,20210818,11:37,20210818,16:28,EQUIP_FAIL,Storm,189,112,False,False
OUT_0000272,CKT_0068,,20220902,07:14,20220902,07:21,OTHER,Storm,232,77,False,False
OUT_0000273,CKT_0038,,20230903,18:02,20230903,05:15,EQUIP_FAIL,Snow,636,64,False,False
OUT_0000274,CKT_0104,P_0014414,20190531,09:50,20190531,21:03,OTHER,HeatWave,35,117,False,False
OUT_0000275,CKT_0067,P_0001102,20221030,21:53,20221030,14:24,ANIMALS,Storm,200,166,False,False
OUT_0000276,CKT_0080,,20201111,23:56,20201111,16:07,OTHER,Wind,53,66,False,False
OUT_0000277,CKT_0093,P_0014359,20200716,14:38,20200716,20:25,WEATHER,Wind,311,28,False,False
OUT_0000278,CKT_0118,P_0012861,20201228,11:10,20201228,05:16,EQUIP_FAIL,HeatWave,192,37,False,False
OUT_0000279,CKT_0061,P_0014208,20220124,13:07,20220124,14:45,WEATHER,Storm,20,5,False,False
OUT_0000280,CKT_0004,P_0010584,20210423,15:54,20210423,23:44,OTHER,Wind,4,539,True,False
OUT_0000281,CKT_0047,,20210308,14:20,20210308,20:21,TREES,Wind,247,255,False,False
OUT_0000282,CKT_0148,P_0012600,20210207,15:15,20210207,11:07,EQUIP_FAIL,Snow,21,338,False,False
OUT_0000283,CKT_0142,P_0010962,20220706,08:44,20220706,19:50,EQUIP_FAIL,Storm,24,49,False,False
OUT_0000284,CKT_0135,P_0004458,20230808,15:07,20230808,22:25,EQUIP_FAIL,None,13,717,False,False
OUT_0000285,CKT_0085,P_0005711,20200811,00:51,20200811,05:18,EQUIP_FAIL,HeatWave,767,36,True,False
OUT_0000286,CKT_0035,,20231219,07:43,20231219,21:46,ANIMALS,Wind,18,43,False,False
OUT_0000287,CKT_0061,P_0009924,20230512,09:07,20230512,17:30,OTHER,HeatWave,384,172,False,False
OUT_0000288,CKT_0067,,20190208,22:20,20190208,21:01,TREES,Storm,1035,348,False,False
OUT_0000289,CKT_0055,,20221028,06:03,20221028,07:32,TREES,Snow,296,109,False,False
OUT_0000290,CKT_0064,,20230302,08:13,20230302,03:52,OTHER,Wind,127,146,False,False
OUT_0000291,CKT_0025,,20201202,22:36,20201202,11:50,EQUIP_FAIL,Wind,25,5,True,False
OUT_0000292,CKT_0047,P_0004418,20200122,17:57,20200122,16:40,WEATHER,Storm,579,19,False,False
OUT_0000293,CKT_0011,,20200129,19:34,20200129,15:44,OTHER,HeatWave,106,17,True,False
OUT_0000294,CKT_0129,P_0004290,20191102,14:14,20191102,04:44,WEATHER,Snow,424,19,False,False
OUT_0000295,CKT_0098,P_0010564,20240214,16:02,20240214,19:37,ANIMALS,Snow,23,208,False,False
OUT_0000296,CKT_0041,P_0004407,20220729,12:13,20220729,18:06,EQUIP_FAIL,HeatWave,95,58,False,False
OUT_0000297,CKT_0143,P_0001580,20210708,13:53,20210708,14:35,EQUIP_FAIL,None,355,149,False,False
OUT_0000298,CKT_0003,P_0010725,20231120,07:34,20231120,02:54,TREES,Wind,104,58,False,False
OUT_0000299,CKT_0125,P_0011183,20200811,08:34,20200811,12:30,TREES,Snow,86,72,False,False
OUT_0000300,CKT_0016,P_0004798,20210210,17:47,20210210,13:54,ANIMALS,HeatWave,266,262,False,False
OUT_0000301,CKT_0037,,20220301,18:04,20220301,03:34,TREES,Storm,126,17,False,False
OUT_0000302,CKT_0020,P_0001129,20221123,08:42,20221123,05:28,TREES,Storm,218,111,False,False
OUT_0000303,CKT_0042,,20241011,14:14,20241011,00:47,TREES,Storm,110,111,False,False
OUT_0000304,CKT_0022,P_0000712,20220523,04:21,20220523,16:19,EQUIP_FAIL,None,132,10,False,False
OUT_0000305,CKT_0141,P_0004237,20231026,05:41,20231026,23:30,TREES,Wind,97,82,False,False
OUT_0000306,CKT_0061,,20201215,11:10,20201215,03:43,OTHER,Wind,18,13,False,False
OUT_0000307,CKT_0128,P_0004794,20210603,23:59,20210603,21:09,OTHER,Snow,100,135,False,False
OUT_0000308,CKT_0050,P_0001905,20231213,07:18,20231213,02:46,FIRE_PREVENT,Storm,390,87,False,True
OUT_0000309,CKT_0005,P_0009156,20190905,13:29,20190905,14:48,OTHER,Wind,97,118,False,False
OUT_0000310,CKT_0086,P_0000264,20210819,14:28,20210819,14:07,ANIMALS,Wind,428,122,False,False
OUT_0000311,CKT_0048,P_0011630,20240624,11:12,20240624,22:59,EQUIP_FAIL,Storm,1,34,False,False
OUT_0000312,CKT_0087,P_0003504,20230817,14:18,20230817,01:39,EQUIP_FAIL,Storm,56,66,False,False
OUT_0000313,CKT_0087,P_0002448,20240115,17:27,20240115,20:38,EQUIP_FAIL,Storm,278,62,False,False
OUT_0000314,CKT_0095,P_0007259,20220807,09:48,20220807,12:50,TREES,Snow,144,21,False,False
OUT_0000315,CKT_0023,P_0007680,20240116,15:30,20240116,06:24,TREES,Wind,287,5,False,False
OUT_0000316,CKT_0060,,20220525,00:58,20220525,17:58,TREES,Snow,306,503,False,False
OUT_0000317,CKT_0097,P_0006809,20210304,01:30,20210304,22:30,WEATHER,Wind,22,417,False,False
OUT_0000318,CKT_0061,P_0010552,20231031,16:53,20231031,05:46,OTHER,None,23,16,False,False
OUT_0000319,CKT_0139,P_0000954,20230605,17:31,20230605,21:47,EQUIP_FAIL,Storm,326,10,True,False
OUT_0000320,CKT_0116,P_0008915,20230601,23:32,20230601,02:39,OTHER,Wind,427,138,False,False
OUT_0000321,CKT_0056,P_0005893,20191020,05:30,20191020,08:41,ANIMALS,Wind,115,5,False,False
OUT_0000322,CKT_0103,P_0002777,20190717,09:49,20190717,09:58,EQUIP_FAIL,Storm,988,63,False,False
OUT_0000323,CKT_0145,P_0010514,20210417,15:45,20210417,19:53,TREES,Snow,60,110,False,False
OUT_0000324,CKT_0038,P_0003363,20230421,21:46,20230421,21:29,TREES,Storm,872,302,False,False
OUT_0000325,CKT_0128,,20210828,00:26,20210828,12:35,TREES,Storm,14,58,False,False
OUT_0000326,CKT_0104,P_0005990,20190429,23:16,20190429,04:55,ANIMALS,HeatWave,16,123,False,False
OUT_0000327,CKT_0024,P_0003022,20230628,06:30,20230628,13:38,WEATHER,Wind,774,65,False,False
OUT_0000328,CKT_0149,,20240104,14:24,20240104,02:52,FIRE_PREVENT,Wind,56,129,False,True
OUT_0000329,CKT_0114,P_0008153,20200120,19:54,20200120,06:58,TREES,Snow,36,59,False,False
OUT_0000330,CKT_0080,P_0009206,20210406,19:04,20210406,05:32,EQUIP_FAIL,Snow,76,231,False,False
OUT_0000331,CKT_0121,,20200618,05:57,20200618,12:13,TREES,Wind,335,159,False,False
OUT_0000332,CKT_0147,P_0013510,20190613,13:30,20190613,02:02,OTHER,HeatWave,87,61,True,False
OUT_0000333,CKT_0122,P_0013946,20220530,10:48,20220530,23:06,OTHER,Wind,151,53,True,False
OUT_0000334,CKT_0086,P_0004280,20240510,04:51,20240510,16:55,TREES,Storm,439,36,False,False
OUT_0000335,CKT_0129,P_0003506,20190927,05:51,20190927,17:11,TREES,Snow,234,277,False,False
OUT_0000336,CKT_0097,,20220516,03:55,20220516,05:22,EQUIP_FAIL,None,35,193,False,False
OUT_0000337,CKT_0117,,20240222,08:15,20240222,05:02,TREES,Wind,1827,51,False,False
OUT_0000338,CKT_0011,P_0008203,20190822,16:48,20190822,20:07,TREES,Wind,52,90,False,False
OUT_0000339,CKT_0113,P_0011902,20210508,13:27,20210508,21:29,EQUIP_FAIL,HeatWave,260,205,False,False
OUT_0000340,CKT_0144,P_0006338,20190216,15:10,20190216,19:47,TREES,Wind,303,22,False,False
OUT_0000341,CKT_0026,P_0005628,20221105,15:22,20221105,02:13,ANIMALS,Wind,106,64,False,False
OUT_0000342,CKT_0050,P_0003869,20230131,08:33,20230131,03:19,FIRE_PREVENT,HeatWave,332,97,False,True
OUT_0000343,CKT_0135,,20200910,23:24,20200910,15:36,TREES,Snow,279,7,False,False
OUT_0000344,CKT_0127,P_0012233,20220415,10:04,20220415,19:09,OTHER,None,524,10,False,False
OUT_0000345,CKT_0007,P_0013391,20230103,19:47,20230103,13:22,WEATHER,Storm,543,554,False,False
OUT_0000346,CKT_0033,P_0000821,20230315,08:02,20230315,11:59,EQUIP_FAIL,None,33,112,False,False
OUT_0000347,CKT_0145,P_0009645,20201115,11:40,20201115,18:54,TREES,Snow,62,40,False,False
OUT_0000348,CKT_0020,P_0001074,20240830,01:53,20240830,14:23,TREES,Wind,93,110,False,False
OUT_0000349,CKT_0010,,20200916,05:08,20200916,10:30,EQUIP_FAIL,HeatWave,48,38,False,False
OUT_0000350,CKT_0040,,20190819,01:08,20190819,05:21,WEATHER,Storm,14,181,False,False
OUT_0000351,CKT_0088,P_0001231,20221026,21:10,20221026,05:30,FIRE_PREVENT,None,395,50,False,True
OUT_0000352,CKT_0053,P_0010497,20211106,21:49,20211106,18:51,TREES,Storm,376,76,False,False
OUT_0000353,CKT_0022,P_0000712,20230906,07:43,20230906,00:28,TREES,Wind,45,50,False,False
OUT_0000354,CKT_0028,P_0014590,20210104,13:30,20210104,14:09,EQUIP_FAIL,Storm,393,49,False,False
OUT_0000355,CKT_0145,P_0014672,20210521,18:00,20210521,14:20,EQUIP_FAIL,Snow,22,34,False,False
OUT_0000356,CKT_0054,,20201230,13:11,20201230,12:48,EQUIP_FAIL,HeatWave,546,76,True,False
OUT_0000357,CKT_0090,P_0007293,20200725,18:53,20200725,01:29,OTHER,None,395,21,False,False
OUT_0000358,CKT_0081,P_0004962,20221118,19:46,20221118,03:31,WEATHER,Wind,102,388,False,False
OUT_0000359,CKT_0150,P_0001166,20210617,09:40,20210617,21:49,EQUIP_FAIL,Wind,142,245,False,False
OUT_0000360,CKT_0038,P_0013001,20231219,22:11,20231219,19:05,TREES,Snow,244,20,False,False
OUT_0000361,CKT_0029,,20210623,10:01,20210623,21:53,ANIMALS,Snow,135,138,False,False
OUT_0000362,CKT_0030,P_0002294,20241109,20:17,20241109,18:11,EQUIP_FAIL,HeatWave,93,155,False,False
OUT_0000363,CKT_0057,,20210630,01:45,20210630,04:08,EQUIP_FAIL,Storm,172,27,False,False
OUT_0000364,CKT_0045,,20220919,02:05,20220919,21:31,TREES,Storm,452,5,False,False
OUT_0000365,CKT_0113,,20201108,20:25,20201108,06:26,FIRE_PREVENT,HeatWave,174,202,False,True
OUT_0000366,CKT_0122,P_0007011,20230418,08:25,20230418,01:30,OTHER,None,240,325,False,False
OUT_0000367,CKT_0074,P_0011362,20210809,21:44,20210809,03:31,OTHER,Storm,277,273,False,False
OUT_0000368,CKT_0014,P_0007770,20201111,05:27,20201111,02:56,TREES,Storm,210,16,False,False
OUT_0000369,CKT_0144,,20200506,06:59,20200506,20:04,EQUIP_FAIL,Storm,130,25,False,False
OUT_0000370,CKT_0097,,20230128,18:25,20230128,03:49,TREES,Snow,164,61,False,False
OUT_0000371,CKT_0109,P_0013731,20200609,17:45,20200609,19:38,TREES,Snow,567,120,False,False
OUT_0000372,CKT_0145,P_0000868,20210914,06:56,20210914,15:37,OTHER,HeatWave,2,12,False,False
OUT_0000373,CKT_0014,P_0007628,20210817,02:27,20210817,22:26,EQUIP_FAIL,HeatWave,1,28,False,False
OUT_0000374,CKT_0100,P_0014012,20240915,10:04,20240915,03:36,TREES,Storm,45,56,False,False
OUT_0000375,CKT_0090,P_0005962,20230813,17:28,20230813,09:41,WEATHER,Snow,767,55,False,False
OUT_0000376,CKT_0035,P_0011136,20230107,20:28,20230107,16:48,EQUIP_FAIL,Wind,58,80,True,False
OUT_0000377,CKT_0069,P_0012523,20240106,15:59,20240106,21:29,TREES,Storm,165,105,False,False
OUT_0000378,CKT_0090,P_0000181,20241016,10:47,20241016,10:35,TREES,Snow,18,54,False,False
OUT_0000379,CKT_0087,,20240202,17:50,20240202,11:55,WEATHER,Storm,52,182,False,False
OUT_0000380,CKT_0034,P_0012847,20190324,07:59,20190324,05:54,WEATHER,Snow,46,5,False,False
OUT_0000381,CKT_0123,P_0014622,20240331,02:46,20240331,10:27,EQUIP_FAIL,None,762,33,False,False
OUT_0000382,CKT_0124,P_0007998,20191212,20:22,20191212,12:10,EQUIP_FAIL,None,3,35,False,False
OUT_0000383,CKT_0080,P_0011601,20200912,18:34,20200912,02:34,FIRE_PREVENT,HeatWave,1152,19,False,True
OUT_0000384,CKT_0099,P_0008784,20241028,18:09,20241028,00:02,EQUIP_FAIL,Snow,120,126,False,False
OUT_0000385,CKT_0125,P_0005560,20210119,03:27,20210119,23:48,TREES,Wind,220,31,False,False
OUT_0000386,CKT_0138,,20210202,21:25,20210202,20:19,OTHER,Snow,570,74,True,False
OUT_0000387,CKT_0080,P_0004650,20241115,07:31,20241115,10:21,TREES,Wind,582,44,False,False
OUT_0000388,CKT_0111,P_0010193,20230518,23:51,20230518,07:14,EQUIP_FAIL,HeatWave,52,11,False,False
OUT_0000389,CKT_0111,P_0006884,20200525,20:09,20200525,11:54,TREES,Wind,170,40,False,False
OUT_0000390,CKT_0087,P_0009048,20201118,21:10,20201118,16:51,TREES,Snow,346,64,False,False
OUT_0000391,CKT_0127,,20201112,12:27,20201112,13:20,ANIMALS,None,298,16,False,False
OUT_0000392,CKT_0109,P_0013731,20190110,02:02,20190110,18:01,EQUIP_FAIL,Snow,319,5,False,False
OUT_0000393,CKT_0018,P_0000478,20200213,00:02,20200213,00:13,WEATHER,Wind,10,123,False,False
OUT_0000394,CKT_0140,,20240610,13:54,20240610,02:29,WEATHER,Storm,117,358,False,False
OUT_0000395,CKT_0115,P_0013670,20190422,08:19,20190422,22:39,EQUIP_FAIL,HeatWave,306,129,False,False
OUT_0000396,CKT_0090,,20231102,12:09,20231102,15:44,ANIMALS,None,54,7,False,False
OUT_0000397,CKT_0077,P_0001184,20191201,23:38,20191201,09:59,EQUIP_FAIL,None,25,96,True,False
OUT_0000398,CKT_0143,,20231102,18:07,20231102,11:12,EQUIP_FAIL,None,98,234,True,False
OUT_0000399,CKT_0012,P_0006646,20201116,05:30,20201116,02:37,EQUIP_FAIL,HeatWave,63,14,False,False
OUT_0000400,CKT_0055,P_0006707,20231215,12:10,20231215,09:08,EQUIP_FAIL,Snow,710,160,False,False
OUT_0000401,CKT_0087,P_0010509,20220506,16:01,20220506,03:52,WEATHER,Wind,87,65,False,False
OUT_0000402,CKT_0116,P_0011928,20200314,21:02,20200314,03:28,WEATHER,Storm,93,182,False,False
OUT_0000403,CKT_0073,P_0013982,20230310,00:34,20230310,07:18,OTHER,Storm,84,148,False,False
OUT_0000404,CKT_0026,,20190705,15:47,20190705,10:00,OTHER,Storm,705,76,False,False
OUT_0000405,CKT_0038,P_0004377,20230604,03:59,20230604,04:13,WEATHER,Wind,143,166,False,False
OUT_0000406,CKT_0064,P_0007487,20210117,08:38,20210117,15:24,FIRE_PREVENT,Wind,709,8,False,True
OUT_0000407,CKT_0005,P_0008512,20240412,02:40,20240412,00:53,WEATHER,Storm,197,318,False,False
OUT_0000408,CKT_0115,,20210811,11:06,20210811,09:06,ANIMALS,Snow,381,46,False,False
OUT_0000409,CKT_0053,P_0014144,20230625,22:24,20230625,16:43,ANIMALS,Snow,110,31,False,False
OUT_0000410,CKT_0115,P_0003633,20190708,19:45,20190708,14:43,TREES,Wind,143,121,False,False
OUT_0000411,CKT_0079,,20221003,04:28,20221003,16:25,TREES,Snow,51,18,False,False
OUT_0000412,CKT_0140,P_0004410,20220802,22:39,20220802,13:13,WEATHER,Storm,558,129,False,False
OUT_0000413,CKT_0104,,20210330,00:04,20210330,04:04,EQUIP_FAIL,Storm,38,72,False,False
OUT_0000414,CKT_0110,P_0009919,20190412,02:16,20190412,21:37,WEATHER,Snow,137,5,False,False
OUT_0000415,CKT_0043,,20210615,06:56,20210615,10:36,TREES,Storm,122,98,False,False
OUT_0000416,CKT_0017,P_0004106,20240227,12:23,20240227,08:36,OTHER,None,263,135,False,False
OUT_0000417,CKT_0028,,20200222,09:16,20200222,11:43,TREES,Snow,345,27,False,False
OUT_0000418,CKT_0120,P_0001467,20190726,10:09,20190726,02:00,ANIMALS,Storm,47,377,False,False
OUT_0000419,CKT_0077,P_0001508,20200429,16:34,20200429,21:30,ANIMALS,Wind,669,49,False,False
OUT_0000420,CKT_0077,P_0001661,20210112,20:27,20210112,00:54,EQUIP_FAIL,Wind,439,100,False,False
OUT_0000421,CKT_0006,P_0010837,20210428,03:51,20210428,00:02,TREES,Wind,727,87,False,False
OUT_0000422,CKT_0027,P_0003720,20191013,04:05,20191013,01:57,EQUIP_FAIL,HeatWave,163,310,False,False
OUT_0000423,CKT_0123,P_0011600,20220714,10:19,20220714,05:22,TREES,Storm,27,5,False,False
OUT_0000424,CKT_0132,P_0009391,20210408,22:33,20210408,12:52,TREES,Storm,265,96,False,False
OUT_0000425,CKT_0030,P_0011982,20190513,23:41,20190513,10:51,TREES,Wind,42,38,False,False
OUT_0000426,CKT_0023,P_0004479,20200109,02:01,20200109,11:55,WEATHER,Storm,56,11,False,False
OUT_0000427,CKT_0078,P_0011342,20220129,04:39,20220129,06:44,TREES,Snow,402,25,False,False
OUT_0000428,CKT_0121,,20211128,01:29,20211128,00:53,ANIMALS,HeatWave,1441,128,False,False
OUT_0000429,CKT_0116,P_0000352,20210127,15:09,20210127,22:15,WEATHER,Snow,24,92,False,False
OUT_0000430,CKT_0030,P_0007623,20230506,20:57,20230506,18:42,EQUIP_FAIL,Wind,185,5,False,False
OUT_0000431,CKT_0090,,20240419,14:56,20240419,11:40,FIRE_PREVENT,None,66,5,False,True
OUT_0000432,CKT_0126,P_0012386,20240523,00:02,20240523,09:33,TREES,Storm,1001,5,False,False
OUT_0000433,CKT_0072,P_0012224,20230911,12:08,20230911,14:56,TREES,Storm,242,15,False,False
OUT_0000434,CKT_0034,P_0008891,20210321,06:34,20210321,05:29,TREES,Storm,107,248,False,False
OUT_0000435,CKT_0122,,20221118,07:09,20221118,22:52,TREES,Snow,193,14,False,False
OUT_0000436,CKT_0044,P_0001680,20201102,10:03,20201102,13:55,WEATHER,Wind,149,54,False,False
OUT_0000437,CKT_0105,,20190414,14:15,20190414,23:43,TREES,Wind,94,70,False,False
OUT_0000438,CKT_0069,,20210209,00:04,20210209,08:57,FIRE_PREVENT,Wind,81,5,False,True
OUT_0000439,CKT_0136,,20190104,11:59,20190104,00:15,TREES,Storm,448,31,False,False
OUT_0000440,CKT_0015,P_0002346,20220707,23:18,20220707,02:34,WEATHER,Storm,152,203,False,False
OUT_0000441,CKT_0090,P_0001475,20210908,18:31,20210908,03:54,TREES,Wind,259,11,False,False
OUT_0000442,CKT_0143,P_0012322,20230212,08:13,20230212,06:02,OTHER,None,648,6,False,False
OUT_0000443,CKT_0008,P_0011546,20220719,01:52,20220719,18:37,TREES,Snow,27,5,False,False
OUT_0000444,CKT_0144,,20220612,01:42,20220612,18:53,TREES,Storm,490,146,False,False
OUT_0000445,CKT_0101,P_0000593,20220227,16:59,20220227,15:56,TREES,Snow,3,60,False,False
OUT_0000446,CKT_0149,,20240514,10:33,20240514,21:19,EQUIP_FAIL,HeatWave,148,94,False,False
OUT_0000447,CKT_0140,P_0003691,20210102,16:22,20210102,14:21,EQUIP_FAIL,Snow,315,8,False,False
OUT_0000448,CKT_0102,P_0006357,20200819,04:37,20200819,05:31,EQUIP_FAIL,Storm,571,5,False,False
OUT_0000449,CKT_0125,P_0012651,20231023,06:09,20231023,11:08,TREES,Snow,117,78,False,False
OUT_0000450,CKT_0096,,20210219,19:17,20210219,04:54,WEATHER,Storm,76,54,False,False
OUT_0000451,CKT_0057,P_0003059,20210307,13:24,20210307,01:39,WEATHER,Wind,26,29,False,False
OUT_0000452,CKT_0026,,20220719,03:17,20220719,19:35,EQUIP_FAIL,Wind,487,5,False,False
OUT_0000453,CKT_0026,P_0006768,20210404,23:01,20210404,23:58,WEATHER,Wind,785,6,False,False
OUT_0000454,CKT_0081,,20200126,15:28,20200126,19:14,WEATHER,Storm,430,30,False,False
OUT_0000455,CKT_0053,P_0001286,20200909,18:15,20200909,16:24,TREES,Storm,447,17,False,False
OUT_0000456,CKT_0046,,20201013,07:04,20201013,15:21,TREES,Wind,1485,64,False,False
OUT_0000457,CKT_0077,P_0002904,20231113,14:12,20231113,20:19,TREES,Snow,293,36,False,False
OUT_0000458,CKT_0025,,20221201,22:27,20221201,10:34,OTHER,Snow,25,186,False,False
OUT_0000459,CKT_0014,P_0012232,20201121,11:19,20201121,20:50,TREES,Storm,5,80,False,False
OUT_0000460,CKT_0042,P_0000625,20190322,02:22,20190322,21:40,OTHER,HeatWave,37,71,False,False
OUT_0000461,CKT_0026,,20230528,20:01,20230528,20:15,ANIMALS,Wind,1486,81,False,False
OUT_0000462,CKT_0079,,20230427,16:59,20230427,03:58,WEATHER,Storm,19,44,False,False
OUT_0000463,CKT_0149,P_0007991,20210612,20:19,20210612,20:55,WEATHER,Snow,44,5,False,False
OUT_0000464,CKT_0123,P_0005559,20200109,13:34,20200109,14:26,ANIMALS,Wind,479,21,False,False
OUT_0000465,CKT_0050,P_0003738,20200709,00:20,20200709,12:05,TREES,Storm,603,138,False,False
OUT_0000466,CKT_0119,P_0000592,20210819,11:51,20210819,03:02,WEATHER,Storm,20,74,False,False
OUT_0000467,CKT_0008,P_0003229,20200405,20:34,20200405,03:35,TREES,Snow,251,190,False,False
OUT_0000468,CKT_0068,P_0004044,20230414,12:56,20230414,03:05,WEATHER,Snow,82,110,False,False
OUT_0000469,CKT_0090,P_0005859,20230202,02:46,20230202,16:28,EQUIP_FAIL,None,396,34,True,False
OUT_0000470,CKT_0006,,20210213,02:46,20210213,05:56,ANIMALS,None,237,6,False,False
OUT_0000471,CKT_0005,P_0010791,20200423,11:48,20200423,12:10,TREES,Wind,258,154,False,False
OUT_0000472,CKT_0035,P_0008434,20200307,12:03,20200307,11:40,TREES,Wind,14,147,False,False
OUT_0000473,CKT_0112,,20190327,12:39,20190327,15:26,TREES,Wind,255,39,False,False
OUT_0000474,CKT_0066,P_0014219,20190307,10:48,20190307,04:54,TREES,Wind,66,113,False,False
OUT_0000475,CKT_0086,P_0005031,20220304,23:49,20220304,02:38,ANIMALS,Wind,412,43,False,False
OUT_0000476,CKT_0029,,20231228,02:37,20231228,23:00,TREES,Storm,9,106,False,False
OUT_0000477,CKT_0099,P_0006617,20210723,15:45,20210723,03:02,WEATHER,Wind,50,254,False,False
OUT_0000478,CKT_0143,,20230820,04:21,20230820,14:23,WEATHER,Wind,100,232,False,False
OUT_0000479,CKT_0015,P_0001496,20191008,07:51,20191008,01:51,TREES,Wind,10,66,False,False
OUT_0000480,CKT_0081,,20200730,19:36,20200730,20:03,FIRE_PREVENT,HeatWave,299,20,False,True
OUT_0000481,CKT_0122,P_0004899,20190227,02:28,20190227,04:49,WEATHER,Wind,235,42,False,False
OUT_0000482,CKT_0017,,20210208,20:17,20210208,12:13,WEATHER,Snow,817,97,False,False
OUT_0000483,CKT_0146,,20191109,16:44,20191109,12:48,TREES,Wind,4,82,False,False
OUT_0000484,CKT_0136,,20210114,18:34,20210114,15:34,EQUIP_FAIL,None,855,13,False,False
OUT_0000485,CKT_0002,,20211004,21:20,20211004,09:59,TREES,Wind,33,77,False,False
OUT_0000486,CKT_0070,P_0008366,20210818,17:06,20210818,07:06,ANIMALS,None,23,39,False,False
OUT_0000487,CKT_0054,P_0001366,20241105,00:59,20241105,18:37,TREES,Storm,1260,66,False,False
OUT_0000488,CKT_0097,P_0011879,20200110,07:22,20200110,20:54,TREES,Wind,4,88,False,False
OUT_0000489,CKT_0024,,20200313,14:57,20200313,13:16,OTHER,Storm,575,94,False,False
OUT_0000490,CKT_0138,,20190123,12:44,20190123,04:40,EQUIP_FAIL,HeatWave,548,7,False,False
OUT_0000491,CKT_0092,P_0012149,20201223,22:07,20201223,06:05,TREES,Snow,40,64,False,False
OUT_0000492,CKT_0139,P_0007199,20220906,19:18,20220906,17:41,TREES,Wind,791,19,False,False
OUT_0000493,CKT_0147,P_0009709,20240208,14:48,20240208,17:54,EQUIP_FAIL,Wind,181,141,False,False
OUT_0000494,CKT_0033,P_0009460,20220105,08:21,20220105,17:19,FIRE_PREVENT,HeatWave,116,32,False,True
