WorkOrderID,PoleID,CircuitID,WorkDateKey,WorkType,SpanFeetTreated,CostUSD,ContractorName
WO_00000323,P_0012860,CKT_0102,20240409,Mow,109.8,1306.97,SafeSpan
WO_00000324,P_0005633,CKT_0147,20200926,Trim,17.1,168.2,ClearPath
WO_00000325,P_0011548,CKT_0104,20230718,Patrol,92.9,1569.57,GreenLine
WO_00000326,P_0006233,CKT_0029,20220629,Remove,110.2,1004.01,GreenLine
WO_00000327,P_0005674,CKT_0093,20190606,Mow,46.5,478.3,TreeCo
WO_00000328,P_0000214,CKT_0032,20200228,Trim,103.0,953.62,SafeSpan
WO_00000329,P_0013898,CKT_0096,20210501,Mow,31.2,289.93,GreenLine
WO_00000330,P_0001885,CKT_0017,20240515,Remove,36.0,289.28,ClearPath
WO_00000331,P_0007030,CKT_0004,20200213,Mow,136.6,1915.55,SafeSpan
WO_00000332,P_0005344,CKT_0142,20240521,Remove,159.4,2740.79,TreeCo
WO_00000333,P_0001781,CKT_0126,20190902,Mow,101.3,1991.73,GreenLine
WO_00000334,P_0002802,CKT_0148,20240417,Trim,79.8,972.36,TreeCo
WO_00000335,P_0007591,CKT_0055,20231019,Patrol,31.2,518.41,GreenLine
WO_00000336,P_0013656,CKT_0015,20240630,Patrol,88.1,1267.5,TreeCo
WO_00000337,P_0014020,CKT_0142,20240608,Trim,81.9,822.46,ClearPath
WO_00000338,P_0001850,CKT_0039,20230202,Mow,124.3,1798.84,SafeSpan
WO_00000339,P_0006136,CKT_0062,20230904,Trim,54.0,506.66,SafeSpan
WO_00000340,P_0014666,CKT_0091,20220416,Trim,85.1,1381.24,TreeCo
WO_00000341,P_0012387,CKT_0071,20230525,Mow,61.3,790.9,SafeSpan
WO_00000342,P_0001578,CKT_0060,20221120,Patrol,39.8,527.25,SafeSpan
WO_00000343,P_0006912,CKT_0025,20230512,Remove,113.1,1765.11,GreenLine
WO_00000344,P_0011874,CKT_0066,20200805,Remove,139.4,2292.86,SafeSpan
WO_00000345,P_0008539,CKT_0090,20221118,Remove,66.5,649.24,TreeCo
WO_00000346,P_0004293,CKT_0066,20231103,Remove,42.8,768.0,TreeCo
WO_00000347,P_0011871,CKT_0126,20220130,Mow,52.1,424.71,GreenLine
WO_00000348,P_0011792,CKT_0090,20220228,Trim,36.5,687.79,ClearPath
WO_00000349,P_0001854,CKT_0121,20220729,Mow,97.7,853.74,SafeSpan
WO_00000350,P_0005090,CKT_0083,20201229,Patrol,68.2,1182.67,SafeSpan
WO_00000351,P_0006724,CKT_0058,20191214,Patrol,51.3,457.33,TreeCo
WO_00000352,P_0001770,CKT_0030,20200119,Remove,38.4,335.18,ClearPath
WO_00000353,P_0000949,CKT_0008,20210925,Trim,123.6,2466.88,SafeSpan
WO_00000354,P_0007904,CKT_0124,20210730,Trim,81.6,1321.34,SafeSpan
WO_00000355,P_0012716,CKT_0093,20221018,Remove,51.0,999.35,TreeCo
WO_00000356,P_0000426,CKT_0080,20210323,Patrol,115.1,1052.45,GreenLine
WO_00000357,P_0011174,CKT_0092,20210929,Trim,92.0,752.77,TreeCo
WO_00000358,P_0006839,CKT_0093,20200429,Remove,75.3,1300.49,ClearPath
WO_00000359,P_0008623,CKT_0090,20200413,Patrol,120.5,1748.79,ClearPath
WO_00000360,P_0012348,CKT_0001,20210114,Trim,116.9,1631.77,GreenLine
WO_00000361,P_0005716,CKT_0026,20220502,Trim,44.4,812.28,ClearPath
WO_00000362,P_0001422,CKT_0082,20220921,Mow,73.8,616.93,GreenLine
WO_00000363,P_0004112,CKT_0103,20230508,Trim,38.9,527.95,GreenLine
WO_00000364,P_0013997,CKT_0128,20200719,Trim,57.9,1152.95,GreenLine
WO_00000365,P_0008157,CKT_0039,20220324,Trim,23.3,427.82,TreeCo
WO_00000366,P_0003234,CKT_0019,20221211,Patrol,99.4,1483.78,GreenLine
WO_00000367,P_0000603,CKT_0133,20190104,Patrol,125.5,1412.24,SafeSpan
WO_00000368,P_0000664,CKT_0049,20210618,Mow,58.3,616.26,ClearPath
WO_00000369,P_0003052,CKT_0077,20190412,Mow,80.7,1030.6,TreeCo
WO_00000370,P_0000453,CKT_0016,20191002,Patrol,14.7,189.1,TreeCo
WO_00000371,P_0001301,CKT_0069,20240202,Remove,92.6,1062.54,ClearPath
WO_00000372,P_0000967,CKT_0033,20231113,Patrol,82.8,876.85,GreenLine
WO_00000373,P_0008000,CKT_0031,20230207,Trim,59.0,723.24,ClearPath
WO_00000374,P_0007331,CKT_0098,20240804,Remove,84.0,1097.7,GreenLine
WO_00000375,P_0014213,CKT_0148,20230711,Trim,60.4,1184.25,SafeSpan
WO_00000376,P_0008046,CKT_0130,20190404,Mow,64.2,1074.97,ClearPath
WO_00000377,P_0009154,CKT_0045,20191028,Trim,65.5,552.71,TreeCo
WO_00000378,P_0010327,CKT_0111,20241124,Trim,78.1,940.58,SafeSpan
WO_00000379,P_0012526,CKT_0148,20220224,Remove,91.7,1240.61,SafeSpan
WO_00000380,P_0009575,CKT_0061,20201229,Remove,92.3,852.86,TreeCo
WO_00000381,P_0002794,CKT_0039,20210810,Mow,97.3,900.94,SafeSpan
WO_00000382,P_0001401,CKT_0129,20200102,Remove,108.3,2105.49,TreeCo
WO_00000383,P_0002740,CKT_0047,20190725,Patrol,80.1,1368.51,TreeCo
WO_00000384,P_0007766,CKT_0088,20191211,Trim,72.1,662.04,TreeCo
WO_00000385,P_0009747,CKT_0131,20200428,Trim,29.2,413.51,SafeSpan
WO_00000386,P_0007863,CKT_0076,20190620,Mow,62.0,694.36,SafeSpan
WO_00000387,P_0002905,CKT_0068,20211125,Remove,114.5,1353.73,ClearPath
WO_00000388,P_0004760,CKT_0078,20241028,Trim,120.5,2213.59,GreenLine
WO_00000389,P_0009640,CKT_0054,20221013,Trim,122.5,981.14,TreeCo
WO_00000390,P_0000034,CKT_0121,20191214,Patrol,63.4,1238.89,TreeCo
WO_00000391,P_0013555,CKT_0116,20221206,Mow,84.8,1636.61,ClearPath
WO_00000392,P_0000830,CKT_0056,20231218,Remove,74.5,945.07,SafeSpan
WO_00000393,P_0006588,CKT_0050,20190608,Trim,46.9,443.37,ClearPath
WO_00000394,P_0009376,CKT_0073,20210725,Trim,72.7,824.31,SafeSpan
WO_00000395,P_0012526,CKT_0148,20211002,Remove,66.7,910.44,SafeSpan
WO_00000396,P_0009849,CKT_0110,20240113,Mow,82.0,1472.1,SafeSpan
WO_00000397,P_0003842,CKT_0106,20240513,Remove,69.3,715.61,TreeCo
WO_00000398,P_0000874,CKT_0118,20230614,Remove,102.2,1682.04,TreeCo
WO_00000399,P_0010702,CKT_0131,20201008,Mow,93.2,1160.21,TreeCo
WO_00000400,P_0004418,CKT_0047,20230128,Patrol,51.0,615.76,ClearPath
WO_00000401,P_0008889,CKT_0121,20230218,Remove,128.5,2156.85,SafeSpan
WO_00000402,P_0002601,CKT_0130,20201219,Remove,96.0,1046.1,GreenLine
WO_00000403,P_0008349,CKT_0138,20230910,Patrol,37.6,363.59,SafeSpan
WO_00000404,P_0003904,CKT_0012,20211107,Remove,96.2,827.32,ClearPath
WO_00000405,P_0012763,CKT_0105,20200304,Patrol,115.6,1349.03,TreeCo
WO_00000406,P_0006246,CKT_0137,20240902,Remove,67.8,602.32,ClearPath
WO_00000407,P_0001607,CKT_0019,20230112,Mow,100.1,1922.66,SafeSpan
WO_00000408,P_0001528,CKT_0116,20210914,Trim,98.1,809.31,ClearPath
WO_00000409,P_0004325,CKT_0095,20221123,Mow,55.2,549.8,TreeCo
WO_00000410,P_0005788,CKT_0048,20241130,Trim,126.7,1566.8,SafeSpan
WO_00000411,P_0004745,CKT_0104,20190811,Patrol,99.6,1022.13,ClearPath
WO_00000412,P_0003883,CKT_0041,20220528,Mow,54.5,1088.64,GreenLine
WO_00000413,P_0010349,CKT_0114,20200713,Mow,98.5,1629.26,SafeSpan
WO_00000414,P_0014080,CKT_0092,20200506,Patrol,23.2,275.22,SafeSpan
WO_00000415,P_0002566,CKT_0107,20220723,Remove,102.2,1301.06,GreenLine
WO_00000416,P_0009796,CKT_0135,20200829,Mow,46.5,685.2,GreenLine
WO_00000417,P_0009161,CKT_0039,20241026,Patrol,68.9,719.41,GreenLine
WO_00000418,P_0010714,CKT_0097,20190403,Remove,87.9,1700.19,TreeCo
WO_00000419,P_0013049,CKT_0042,20230304,Remove,109.9,1702.46,TreeCo
WO_00000420,P_0010136,CKT_0025,20200915,Remove,103.3,2047.35,GreenLine
WO_00000421,P_0012817,CKT_0061,20210120,Remove,86.5,1409.43,ClearPath
WO_00000422,P_0010561,CKT_0116,20190311,Patrol,124.1,1703.7,GreenLine
WO_00000423,P_0013471,CKT_0011,20211231,Mow,68.4,717.99,GreenLine
WO_00000424,P_0006101,CKT_0013,20200323,Trim,65.7,1157.57,ClearPath
WO_00000425,P_0006923,CKT_0091,20240616,Patrol,95.6,1756.13,TreeCo
WO_00000426,P_0013098,CKT_0131,20220326,Patrol,87.7,1661.68,GreenLine
WO_00000427,P_0007423,CKT_0112,20241017,Mow,147.9,2657.66,ClearPath
WO_00000428,P_0007674,CKT_0128,20200718,Remove,39.8,599.71,GreenLine
WO_00000429,P_0014511,CKT_0090,20240804,Mow,101.8,1383.48,ClearPath
WO_00000430,P_0004621,CKT_0018,20200204,Patrol,53.0,608.79,ClearPath
WO_00000431,P_0008689,CKT_0065,20240409,Remove,107.0,1410.71,SafeSpan
WO_00000432,P_0000012,CKT_0036,20190930,Mow,64.8,614.53,ClearPath
WO_00000433,P_0001186,CKT_0020,20190615,Remove,51.2,691.51,SafeSpan
WO_00000434,P_0010957,CKT_0051,20230716,Remove,62.2,680.65,SafeSpan
WO_00000435,P_0012924,CKT_0012,20200730,Patrol,107.0,1702.44,GreenLine
WO_00000436,P_0001286,CKT_0053,20200330,Trim,58.0,758.61,GreenLine
WO_00000437,P_0003635,CKT_0056,20190724,Remove,73.9,1433.69,ClearPath
WO_00000438,P_0000100,CKT_0028,20241111,Remove,96.2,1715.17,GreenLine
WO_00000439,P_0008795,CKT_0058,20230123,Patrol,96.8,1878.7,GreenLine
WO_00000440,P_0000537,CKT_0139,20200430,Patrol,115.1,1339.6,SafeSpan
WO_00000441,P_0012903,CKT_0004,20220602,Patrol,59.4,541.72,SafeSpan
WO_00000442,P_0011873,CKT_0118,20191125,Trim,121.4,1746.89,GreenLine
WO_00000443,P_0006187,CKT_0091,20200716,Trim,70.8,1284.93,GreenLine
WO_00000444,P_0008119,CKT_0109,20230722,Patrol,57.7,950.36,GreenLine
WO_00000445,P_0011867,CKT_0134,20190919,Mow,100.3,1473.16,TreeCo
WO_00000446,P_0013904,CKT_0096,20240309,Remove,68.6,1127.9,GreenLine
WO_00000447,P_0008130,CKT_0038,20200804,Mow,65.3,1206.58,SafeSpan
WO_00000448,P_0003340,CKT_0097,20220601,Remove,67.9,723.61,SafeSpan
WO_00000449,P_0000876,CKT_0058,20190302,Remove,98.7,1746.16,SafeSpan
WO_00000450,P_0010428,CKT_0082,20220617,Remove,120.1,1438.04,TreeCo
WO_00000451,P_0001025,CKT_0056,20221214,Trim,62.7,1018.03,TreeCo
WO_00000452,P_0008288,CKT_0026,20190123,Patrol,85.6,1256.69,SafeSpan
WO_00000453,P_0000080,CKT_0024,20230321,Trim,136.6,2132.33,TreeCo
WO_00000454,P_0012435,CKT_0031,20201002,Mow,53.6,451.56,GreenLine
WO_00000455,P_0000118,CKT_0119,20210614,Remove,79.4,1153.72,GreenLine
WO_00000456,P_0013199,CKT_0096,20210518,Remove,36.4,688.47,SafeSpan
WO_00000457,P_0008354,CKT_0054,20230108,Mow,10.0,94.55,SafeSpan
WO_00000458,P_0012117,CKT_0036,20200226,Mow,103.2,854.74,GreenLine
WO_00000459,P_0010619,CKT_0064,20211213,Patrol,53.4,619.59,SafeSpan
WO_00000460,P_0009332,CKT_0047,20210814,Patrol,95.6,1064.97,ClearPath
WO_00000461,P_0009222,CKT_0055,20190601,Mow,34.2,442.6,TreeCo
WO_00000462,P_0010550,CKT_0132,20240522,Mow,77.8,982.3,ClearPath
WO_00000463,P_0008276,CKT_0080,20190607,Remove,55.6,609.98,TreeCo
WO_00000464,P_0011790,CKT_0080,20231224,Trim,111.9,1568.19,TreeCo
WO_00000465,P_0006508,CKT_0106,20250209,Trim,110.8,1672.56,GreenLine
WO_00000466,P_0004022,CKT_0070,20211128,Patrol,65.1,963.94,SafeSpan
WO_00000467,P_0000767,CKT_0051,20210816,Patrol,80.7,1538.44,GreenLine
WO_00000468,P_0005596,CKT_0110,20221230,Mow,110.4,997.18,ClearPath
WO_00000469,P_0004314,CKT_0118,20200531,Trim,59.3,617.27,GreenLine
WO_00000470,P_0014000,CKT_0079,20250104,Trim,119.6,1247.11,GreenLine
WO_00000471,P_0011614,CKT_0061,20240412,Remove,125.5,1800.47,TreeCo
WO_00000472,P_0014936,CKT_0124,20240129,Remove,134.1,2636.78,GreenLine
WO_00000473,P_0011128,CKT_0066,20220404,Patrol,86.4,1450.67,ClearPath
WO_00000474,P_0000154,CKT_0095,20210328,Patrol,114.4,1092.59,TreeCo
WO_00000475,P_0009319,CKT_0024,20231016,Trim,100.0,1779.38,TreeCo
WO_00000476,P_0001382,CKT_0123,20191101,Remove,62.6,524.86,GreenLine
WO_00000477,P_0008200,CKT_0056,20210829,Mow,68.4,789.88,SafeSpan
WO_00000478,P_0004024,CKT_0023,20220820,Mow,116.1,942.69,SafeSpan
WO_00000479,P_0006628,CKT_0059,20200914,Patrol,68.5,626.89,ClearPath
WO_00000480,P_0009757,CKT_0082,20201028,Remove,63.1,1044.7,ClearPath
WO_00000481,P_0013121,CKT_0026,20200618,Trim,81.7,832.93,ClearPath
WO_00000482,P_0002809,CKT_0065,20220728,Trim,10.0,155.26,TreeCo
WO_00000483,P_0003860,CKT_0140,20200301,Remove,126.2,2039.01,TreeCo
WO_00000484,P_0012354,CKT_0025,20210722,Mow,45.2,741.08,ClearPath
WO_00000485,P_0011158,CKT_0103,20220731,Trim,105.4,1490.89,TreeCo
WO_00000486,P_0002044,CKT_0131,20231127,Patrol,70.6,1408.62,TreeCo
WO_00000487,P_0009173,CKT_0148,20240526,Mow,104.5,1992.63,ClearPath
WO_00000488,P_0014757,CKT_0142,20191231,Mow,87.5,1314.15,SafeSpan
WO_00000489,P_0007929,CKT_0024,20201020,Remove,71.7,1036.52,TreeCo
WO_00000490,P_0007073,CKT_0126,20210125,Patrol,99.0,1496.94,GreenLine
WO_00000491,P_0004214,CKT_0061,20200916,Mow,63.1,1133.08,SafeSpan
WO_00000492,P_0013072,CKT_0010,20210519,Patrol,103.0,1869.59,SafeSpan
WO_00000493,P_0011705,CKT_0132,20240202,Patrol,85.7,1308.29,GreenLine
WO_00000494,P_0014236,CKT_0116,20190617,Patrol,66.2,1209.56,GreenLine
WO_00000495,P_0003714,CKT_0120,20240415,Mow,129.3,1868.91,GreenLine
WO_00000496,P_0007009,CKT_0054,20190824,Patrol,54.7,982.33,GreenLine
WO_00000497,P_0013108,CKT_0028,20221209,Trim,82.1,1498.88,GreenLine
WO_00000498,P_0009338,CKT_0015,20200805,Remove,91.0,1623.27,ClearPath
WO_00000499,P_0002446,CKT_0059,20191023,Remove,123.1,2158.33,GreenLine
WO_00000500,P_0012775,CKT_0048,20201214,Remove,125.5,1388.04,GreenLine
WO_00000501,P_0011979,CKT_0108,20220422,Mow,76.9,947.61,ClearPath
WO_00000502,P_0013852,CKT_0054,20230903,Patrol,117.3,975.38,TreeCo
WO_00000503,P_0014162,CKT_0079,20200122,Remove,115.5,1218.05,SafeSpan
WO_00000504,P_0006040,CKT_0117,20250223,Remove,71.5,761.17,GreenLine
WO_00000505,P_0000762,CKT_0144,20220724,Mow,62.3,1019.87,ClearPath
WO_00000506,P_0008421,CKT_0046,20230723,Remove,74.2,1076.35,SafeSpan
WO_00000507,P_0011979,CKT_0108,20190909,Remove,82.9,1368.5,GreenLine
WO_00000508,P_0003386,CKT_0004,20190521,Remove,74.4,1368.23,ClearPath
WO_00000509,P_0008419,CKT_0128,20190815,Patrol,98.3,1840.39,ClearPath
WO_00000510,P_0009109,CKT_0005,20201114,Trim,56.8,746.25,TreeCo
WO_00000511,P_0005679,CKT_0083,20190502,Patrol,56.7,860.3,ClearPath
WO_00000512,P_0002068,CKT_0143,20191114,Patrol,121.5,2142.59,TreeCo
WO_00000513,P_0013010,CKT_0043,20230911,Mow,26.4,497.57,ClearPath
WO_00000514,P_0003638,CKT_0147,20200928,Remove,118.6,1143.7,GreenLine
WO_00000515,P_0014573,CKT_0092,20210617,Remove,97.3,1449.32,GreenLine
WO_00000516,P_0013028,CKT_0070,20200203,Mow,46.3,796.85,GreenLine
WO_00000517,P_0003923,CKT_0132,20201102,Remove,57.5,669.19,SafeSpan
WO_00000518,P_0001906,CKT_0077,20190412,Mow,86.8,1464.75,GreenLine
WO_00000519,P_0009283,CKT_0087,20220320,Trim,91.5,803.99,GreenLine
WO_00000520,P_0003361,CKT_0076,20240107,Remove,37.4,696.41,TreeCo
WO_00000521,P_0008129,CKT_0048,20190707,Remove,104.0,1074.56,ClearPath
WO_00000522,P_0000698,CKT_0056,20210421,Remove,56.7,802.7,GreenLine
WO_00000523,P_0010232,CKT_0115,20230208,Remove,69.2,1058.52,GreenLine
WO_00000524,P_0012007,CKT_0035,20200724,Mow,110.8,1976.91,SafeSpan
WO_00000525,P_0008431,CKT_0067,20191027,Trim,62.7,563.16,ClearPath
WO_00000526,P_0014114,CKT_0079,20200602,Patrol,121.3,1711.9,TreeCo
WO_00000527,P_0002709,CKT_0025,20230201,Remove,125.4,2174.78,SafeSpan
WO_00000528,P_0004489,CKT_0034,20200922,Mow,129.9,2140.87,SafeSpan
WO_00000529,P_0012337,CKT_0060,20200202,Trim,40.4,732.34,SafeSpan
WO_00000530,P_0007283,CKT_0086,20220812,Patrol,86.3,776.11,GreenLine
WO_00000531,P_0004437,CKT_0126,20220302,Trim,73.9,1262.99,TreeCo
WO_00000532,P_0000552,CKT_0034,20230712,Remove,96.3,1428.99,SafeSpan
WO_00000533,P_0013582,CKT_0071,20190525,Trim,58.3,982.91,GreenLine
WO_00000534,P_0009127,CKT_0041,20201004,Mow,84.4,936.15,SafeSpan
WO_00000535,P_0011047,CKT_0010,20201202,Patrol,78.1,1523.33,TreeCo
WO_00000536,P_0014343,CKT_0128,20250210,Patrol,60.1,608.41,TreeCo
WO_00000537,P_0014736,CKT_0088,20231004,Trim,102.2,1164.35,ClearPath
WO_00000538,P_0001768,CKT_0090,20240619,Remove,110.1,1850.49,TreeCo
WO_00000539,P_0013512,CKT_0119,20200223,Mow,57.1,599.99,GreenLine
WO_00000540,P_0010234,CKT_0097,20220527,Patrol,54.7,682.33,ClearPath
WO_00000541,P_0014109,CKT_0074,20221114,Patrol,69.6,961.48,SafeSpan
WO_00000542,P_0010286,CKT_0003,20211128,Patrol,116.8,1712.23,TreeCo
WO_00000543,P_0014248,CKT_0091,20210327,Mow,81.7,1243.52,GreenLine
WO_00000544,P_0012521,CKT_0105,20220706,Remove,105.0,1142.99,GreenLine
WO_00000545,P_0013446,CKT_0147,20201104,Trim,50.5,958.17,GreenLine
WO_00000546,P_0013925,CKT_0072,20190510,Mow,151.4,1472.41,TreeCo
WO_00000547,P_0000794,CKT_0048,20230914,Patrol,43.5,489.63,ClearPath
WO_00000548,P_0004319,CKT_0061,20241020,Remove,103.6,1369.39,ClearPath
WO_00000549,P_0013377,CKT_0132,20220726,Remove,19.5,322.92,GreenLine
WO_00000550,P_0010939,CKT_0038,20200606,Patrol,110.2,1108.54,TreeCo
WO_00000551,P_0001402,CKT_0105,20230325,Mow,127.5,1586.52,ClearPath
WO_00000552,P_0006210,CKT_0138,20200408,Mow,105.3,1045.63,GreenLine
WO_00000553,P_0004873,CKT_0045,20221225,Patrol,75.7,1152.55,TreeCo
WO_00000554,P_0013390,CKT_0028,20200926,Trim,71.0,1115.52,ClearPath
WO_00000555,P_0009059,CKT_0108,20191120,Mow,10.0,167.11,ClearPath
WO_00000556,P_0000570,CKT_0090,20230228,Remove,23.4,263.61,SafeSpan
WO_00000557,P_0006614,CKT_0097,20190509,Remove,119.3,1171.79,GreenLine
WO_00000558,P_0007134,CKT_0120,20210613,Remove,83.0,1590.24,SafeSpan
WO_00000559,P_0012182,CKT_0008,20230428,Remove,89.0,862.87,SafeSpan
WO_00000560,P_0003883,CKT_0041,20210714,Mow,72.8,641.12,SafeSpan
WO_00000561,P_0012658,CKT_0097,20201005,Mow,84.2,1548.26,GreenLine
WO_00000562,P_0007910,CKT_0019,20230523,Trim,40.0,782.68,SafeSpan
WO_00000563,P_0007512,CKT_0144,20210725,Patrol,97.8,1265.08,SafeSpan
WO_00000564,P_0008495,CKT_0012,20240601,Mow,31.8,493.05,ClearPath
WO_00000565,P_0012682,CKT_0027,20211007,Trim,54.7,960.06,TreeCo
WO_00000566,P_0004308,CKT_0128,20230718,Trim,89.5,1718.67,GreenLine
WO_00000567,P_0003497,CKT_0055,20191109,Patrol,81.6,1247.22,SafeSpan
WO_00000568,P_0006065,CKT_0124,20200311,Remove,81.3,1483.49,TreeCo
WO_00000569,P_0005051,CKT_0078,20190828,Remove,86.3,1539.57,ClearPath
WO_00000570,P_0005510,CKT_0062,20221125,Trim,54.4,759.37,TreeCo
WO_00000571,P_0009284,CKT_0123,20191121,Mow,118.0,1852.22,GreenLine
WO_00000572,P_0006713,CKT_0112,20230511,Trim,35.7,438.03,GreenLine
WO_00000573,P_0000744,CKT_0025,20200704,Remove,33.6,388.85,TreeCo
WO_00000574,P_0005889,CKT_0093,20220107,Trim,80.6,1082.54,GreenLine
WO_00000575,P_0008486,CKT_0068,20201106,Trim,92.9,1227.97,SafeSpan
WO_00000576,P_0000355,CKT_0076,20230115,Mow,10.0,95.32,SafeSpan
WO_00000577,P_0005930,CKT_0057,20231004,Mow,73.1,1002.59,ClearPath
WO_00000578,P_0011362,CKT_0074,20220727,Patrol,114.2,1037.86,ClearPath
WO_00000579,P_0000688,CKT_0056,20200421,Mow,40.0,441.86,GreenLine
WO_00000580,P_0001078,CKT_0025,20200118,Remove,69.6,1033.88,TreeCo
WO_00000581,P_0002865,CKT_0148,20220203,Patrol,34.1,622.13,ClearPath
WO_00000582,P_0006224,CKT_0060,20190507,Remove,95.7,1228.68,SafeSpan
WO_00000583,P_0006899,CKT_0130,20240726,Mow,130.0,1393.77,ClearPath
WO_00000584,P_0002662,CKT_0024,20240104,Trim,119.2,1264.01,ClearPath
WO_00000585,P_0006633,CKT_0047,20220109,Trim,125.7,2259.88,SafeSpan
WO_00000586,P_0003240,CKT_0121,20201214,Patrol,57.8,1059.23,ClearPath
WO_00000587,P_0013097,CKT_0017,20190102,Mow,65.5,1204.05,SafeSpan
WO_00000588,P_0006232,CKT_0022,20200327,Patrol,76.4,1124.52,ClearPath
WO_00000589,P_0011477,CKT_0027,20240814,Remove,93.6,1408.64,GreenLine
WO_00000590,P_0011841,CKT_0031,20190326,Trim,105.9,1381.85,TreeCo
WO_00000591,P_0007233,CKT_0094,20210412,Mow,84.3,1556.52,SafeSpan
WO_00000592,P_0010120,CKT_0010,20191020,Mow,72.1,1244.4,TreeCo
WO_00000593,P_0009687,CKT_0145,20190804,Remove,99.3,1681.6,TreeCo
WO_00000594,P_0006014,CKT_0110,20230427,Trim,74.3,1111.44,ClearPath
WO_00000595,P_0011220,CKT_0015,20231227,Remove,79.8,725.63,GreenLine
WO_00000596,P_0011721,CKT_0004,20240207,Remove,70.5,1018.74,GreenLine
WO_00000597,P_0006542,CKT_0088,20200102,Trim,62.8,962.98,SafeSpan
WO_00000598,P_0004668,CKT_0052,20190516,Remove,114.6,1841.19,GreenLine
WO_00000599,P_0013259,CKT_0128,20240323,Patrol,50.6,497.13,GreenLine
WO_00000600,P_0009175,CKT_0112,20210604,Remove,135.0,2219.69,SafeSpan
WO_00000601,P_0010037,CKT_0037,20200416,Trim,58.3,632.3,GreenLine
WO_00000602,P_0002623,CKT_0021,20230105,Trim,138.1,2395.79,GreenLine
WO_00000603,P_0008953,CKT_0089,20241009,Remove,87.4,1049.77,ClearPath
WO_00000604,P_0000911,CKT_0047,20201215,Remove,75.3,1263.79,SafeSpan
WO_00000605,P_0008028,CKT_0059,20220306,Mow,123.7,2185.53,ClearPath
WO_00000606,P_0013743,CKT_0119,20190405,Mow,120.7,1991.96,TreeCo
WO_00000607,P_0001015,CKT_0138,20191030,Remove,74.9,824.19,SafeSpan
WO_00000608,P_0002610,CKT_0015,20230406,Mow,76.7,1520.28,GreenLine
WO_00000609,P_0014011,CKT_0105,20221114,Patrol,96.1,1137.62,SafeSpan
WO_00000610,P_0011300,CKT_0071,20210803,Remove,115.5,1061.04,GreenLine
WO_00000611,P_0014876,CKT_0079,20230528,Trim,53.8,858.72,ClearPath
WO_00000612,P_0000292,CKT_0061,20190430,Patrol,67.1,881.39,TreeCo
WO_00000613,P_0000235,CKT_0061,20191116,Trim,92.8,784.29,SafeSpan
WO_00000614,P_0005236,CKT_0012,20240404,Patrol,75.5,702.78,TreeCo
WO_00000615,P_0004018,CKT_0109,20241016,Remove,70.2,1103.1,GreenLine
WO_00000616,P_0013964,CKT_0074,20221102,Patrol,80.6,1007.05,ClearPath
WO_00000617,P_0006038,CKT_0094,20220511,Mow,84.7,972.43,TreeCo
WO_00000618,P_0013217,CKT_0108,20220822,Patrol,141.2,2413.78,SafeSpan
WO_00000619,P_0009371,CKT_0016,20221003,Trim,73.6,1099.18,ClearPath
WO_00000620,P_0005421,CKT_0025,20191109,Remove,115.9,1336.44,GreenLine
WO_00000621,P_0008448,CKT_0123,20240714,Remove,88.7,888.02,ClearPath
WO_00000622,P_0000331,CKT_0001,20200305,Remove,85.9,833.05,GreenLine
WO_00000623,P_0010525,CKT_0141,20231117,Mow,28.9,477.11,SafeSpan
WO_00000624,P_0003776,CKT_0071,20200620,Mow,59.1,812.92,SafeSpan
WO_00000625,P_0013063,CKT_0133,20250212,Trim,79.4,1465.76,TreeCo
WO_00000626,P_0014366,CKT_0037,20200423,Trim,108.3,1953.4,ClearPath
WO_00000627,P_0006196,CKT_0051,20211111,Mow,75.6,808.6,SafeSpan
WO_00000628,P_0010330,CKT_0146,20240910,Patrol,112.5,1220.88,TreeCo
WO_00000629,P_0012428,CKT_0049,20210228,Patrol,51.8,1020.16,TreeCo
WO_00000630,P_0006953,CKT_0071,20221121,Mow,60.5,1013.07,ClearPath
WO_00000631,P_0008456,CKT_0061,20190710,Mow,83.7,1088.37,GreenLine
WO_00000632,P_0005749,CKT_0015,20221006,Patrol,92.0,1549.67,SafeSpan
WO_00000633,P_0014053,CKT_0038,20220824,Remove,94.7,760.81,SafeSpan
WO_00000634,P_0003560,CKT_0138,20200904,Patrol,79.1,1070.43,GreenLine
WO_00000635,P_0008946,CKT_0113,20200730,Trim,80.5,705.06,TreeCo
WO_00000636,P_0008684,CKT_0121,20230830,Patrol,70.2,830.37,TreeCo
WO_00000637,P_0004730,CKT_0094,20231231,Patrol,35.2,492.17,GreenLine
WO_00000638,P_0011131,CKT_0138,20191212,Trim,26.3,360.17,ClearPath
WO_00000639,P_0006836,CKT_0114,20210416,Patrol,82.5,1249.68,SafeSpan
WO_00000640,P_0005189,CKT_0072,20220803,Patrol,76.9,1337.6,TreeCo
WO_00000641,P_0000345,CKT_0058,20200807,Trim,69.4,855.42,TreeCo
WO_00000642,P_0000906,CKT_0138,20211022,Trim,58.6,1139.37,ClearPath
WO_00000643,P_0003279,CKT_0068,20210316,Mow,109.5,1677.71,TreeCo
WO_00000644,P_0009655,CKT_0046,20241007,Remove,65.8,578.22,GreenLine
WO_00000645,P_0008166,CKT_0060,20210118,Patrol,115.6,1413.73,TreeCo
