TroubleCallID,OutageID,CircuitID,CallDateKey,CallTime,CallerType,CallChannel,CallDisposition
TC_0000309,OUT_0000162,CKT_0021,20230716,01:57,Commercial,Web,OutageReported
TC_0000310,OUT_0000162,CKT_0021,20230717,07:52,Residential,MobileApp,OutageReported
TC_0000311,OUT_0000163,CKT_0032,20210316,14:14,Industrial,Web,OutageReported
TC_0000312,OUT_0000164,CKT_0028,20190228,20:28,Residential,MobileApp,OutageReported
TC_0000313,OUT_0000164,CKT_0028,20190302,08:50,Commercial,Web,Duplicate
TC_0000314,OUT_0000165,CKT_0020,20240815,02:52,Commercial,Phone,Duplicate
TC_0000315,OUT_0000165,CKT_0020,20240815,06:34,Commercial,Phone,Duplicate
TC_0000316,OUT_0000165,CKT_0020,20240815,21:23,Industrial,Phone,Duplicate
TC_0000317,OUT_0000166,CKT_0054,20191119,18:09,Industrial,MobileApp,OutageReported
TC_0000318,OUT_0000166,CKT_0054,20191120,03:10,Residential,MobileApp,OutageReported
TC_0000319,OUT_0000166,CKT_0054,20191120,03:43,Industrial,Phone,InfoOnly
TC_0000320,OUT_0000166,CKT_0054,20191118,06:49,Residential,MobileApp,OutageReported
TC_0000321,OUT_0000166,CKT_0054,20191118,18:57,Commercial,Web,Duplicate
TC_0000322,OUT_0000168,CKT_0081,20210605,00:53,Commercial,MobileApp,OutageReported
TC_0000323,OUT_0000169,CKT_0028,20211116,16:48,Residential,Web,Duplicate
TC_0000324,OUT_0000169,CKT_0028,20211118,15:23,Residential,Web,OutageReported
TC_0000325,OUT_0000170,CKT_0074,20201012,00:20,Residential,Web,OutageReported
TC_0000326,OUT_0000171,CKT_0115,20200912,05:25,Industrial,Phone,OutageReported
TC_0000327,OUT_0000171,CKT_0115,20200912,18:58,Commercial,Web,OutageReported
TC_0000328,OUT_0000171,CKT_0115,20200913,21:08,Industrial,Phone,OutageReported
TC_0000329,OUT_0000171,CKT_0115,20200912,23:56,Commercial,MobileApp,OutageReported
TC_0000330,OUT_0000172,CKT_0082,20231010,01:35,Industrial,MobileApp,InfoOnly
TC_0000331,OUT_0000173,CKT_0090,20230918,17:08,Industrial,Phone,Duplicate
TC_0000332,OUT_0000174,CKT_0130,20240128,23:03,Commercial,Phone,OutageReported
TC_0000333,OUT_0000174,CKT_0130,20240130,18:10,Commercial,Phone,InfoOnly
TC_0000334,OUT_0000174,CKT_0130,20240130,05:40,Commercial,Web,OutageReported
TC_0000335,OUT_0000175,CKT_0043,20220210,15:59,Commercial,Phone,OutageReported
TC_0000336,OUT_0000175,CKT_0043,20220209,16:19,Industrial,Phone,Duplicate
TC_0000337,OUT_0000176,CKT_0075,20200429,22:03,Industrial,MobileApp,OutageReported
TC_0000338,OUT_0000176,CKT_0075,20200428,14:04,Residential,Web,OutageReported
TC_0000339,OUT_0000176,CKT_0075,20200429,03:15,Commercial,MobileApp,OutageReported
TC_0000340,OUT_0000176,CKT_0075,20200429,00:53,Residential,MobileApp,Duplicate
TC_0000341,OUT_0000177,CKT_0139,20210820,16:00,Residential,Phone,OutageReported
TC_0000342,OUT_0000177,CKT_0139,20210821,18:30,Residential,Web,OutageReported
TC_0000343,OUT_0000177,CKT_0139,20210819,08:31,Commercial,Web,OutageReported
TC_0000344,OUT_0000180,CKT_0013,20210128,04:39,Residential,Web,Duplicate
TC_0000345,OUT_0000180,CKT_0013,20210129,05:26,Residential,MobileApp,OutageReported
TC_0000346,OUT_0000180,CKT_0013,20210128,02:53,Commercial,Phone,OutageReported
TC_0000347,OUT_0000181,CKT_0143,20190612,05:13,Industrial,MobileApp,OutageReported
TC_0000348,OUT_0000181,CKT_0143,20190614,19:46,Commercial,Phone,Duplicate
TC_0000349,OUT_0000182,CKT_0045,20191028,20:57,Industrial,MobileApp,InfoOnly
TC_0000350,OUT_0000182,CKT_0045,20191030,03:47,Residential,MobileApp,Duplicate
TC_0000351,OUT_0000182,CKT_0045,20191030,01:55,Industrial,Phone,InfoOnly
TC_0000352,OUT_0000183,CKT_0031,20220315,23:50,Industrial,Web,Duplicate
TC_0000353,OUT_0000183,CKT_0031,20220315,19:07,Residential,MobileApp,OutageReported
TC_0000354,OUT_0000183,CKT_0031,20220317,14:25,Residential,MobileApp,OutageReported
TC_0000355,OUT_0000184,CKT_0132,20230213,16:44,Industrial,Phone,OutageReported
TC_0000356,OUT_0000185,CKT_0011,20220803,22:13,Residential,MobileApp,OutageReported
TC_0000357,OUT_0000185,CKT_0011,20220805,17:40,Industrial,Phone,OutageReported
TC_0000358,OUT_0000185,CKT_0011,20220805,07:20,Commercial,Web,OutageReported
TC_0000359,OUT_0000186,CKT_0030,20230814,02:21,Industrial,Web,OutageReported
TC_0000360,OUT_0000187,CKT_0077,20240105,07:14,Residential,Phone,Duplicate
TC_0000361,OUT_0000187,CKT_0077,20240106,19:11,Industrial,Web,OutageReported
TC_0000362,OUT_0000187,CKT_0077,20240104,19:04,Residential,Phone,Duplicate
TC_0000363,OUT_0000187,CKT_0077,20240104,02:24,Residential,Phone,OutageReported
TC_0000364,OUT_0000188,CKT_0012,20190427,09:47,Residential,MobileApp,OutageReported
TC_0000365,OUT_0000188,CKT_0012,20190425,23:57,Industrial,MobileApp,OutageReported
TC_0000366,OUT_0000188,CKT_0012,20190425,12:49,Commercial,MobileApp,OutageReported
TC_0000367,OUT_0000189,CKT_0124,20190813,10:27,Industrial,Phone,OutageReported
TC_0000368,OUT_0000189,CKT_0124,20190811,14:32,Industrial,Web,OutageReported
TC_0000369,OUT_0000189,CKT_0124,20190813,03:44,Industrial,MobileApp,OutageReported
TC_0000370,OUT_0000189,CKT_0124,20190811,18:09,Industrial,Phone,OutageReported
TC_0000371,OUT_0000190,CKT_0074,20200627,16:08,Commercial,MobileApp,OutageReported
TC_0000372,OUT_0000190,CKT_0074,20200625,10:38,Industrial,Web,OutageReported
TC_0000373,OUT_0000190,CKT_0074,20200627,03:09,Residential,Web,OutageReported
TC_0000374,OUT_0000191,CKT_0111,20190619,12:02,Residential,Phone,OutageReported
TC_0000375,OUT_0000193,CKT_0119,20231025,14:43,Industrial,MobileApp,OutageReported
TC_0000376,OUT_0000193,CKT_0119,20231025,10:43,Industrial,MobileApp,OutageReported
TC_0000377,OUT_0000194,CKT_0125,20231228,13:45,Industrial,Web,OutageReported
TC_0000378,OUT_0000194,CKT_0125,20231227,04:13,Commercial,Phone,OutageReported
TC_0000379,OUT_0000195,CKT_0114,20201228,10:54,Industrial,Phone,Duplicate
TC_0000380,OUT_0000196,CKT_0061,20231112,21:54,Industrial,MobileApp,OutageReported
TC_0000381,OUT_0000196,CKT_0061,20231111,13:36,Industrial,MobileApp,OutageReported
TC_0000382,OUT_0000196,CKT_0061,20231112,15:44,Residential,Phone,OutageReported
TC_0000383,OUT_0000196,CKT_0061,20231111,05:28,Commercial,MobileApp,Duplicate
TC_0000384,OUT_0000197,CKT_0071,20241221,22:50,Residential,Web,Duplicate
TC_0000385,OUT_0000197,CKT_0071,20241221,15:41,Industrial,MobileApp,OutageReported
TC_0000386,OUT_0000197,CKT_0071,20241220,05:09,Commercial,Web,OutageReported
TC_0000387,OUT_0000198,CKT_0099,20220627,02:53,Commercial,Web,OutageReported
TC_0000388,OUT_0000198,CKT_0099,20220625,21:20,Residential,Web,OutageReported
TC_0000389,OUT_0000198,CKT_0099,20220625,07:02,Industrial,MobileApp,OutageReported
TC_0000390,OUT_0000199,CKT_0079,20200319,14:31,Industrial,Phone,InfoOnly
TC_0000391,OUT_0000199,CKT_0079,20200320,00:45,Industrial,Phone,OutageReported
TC_0000392,OUT_0000200,CKT_0041,20190320,18:10,Industrial,Web,InfoOnly
TC_0000393,OUT_0000200,CKT_0041,20190320,14:09,Industrial,MobileApp,OutageReported
TC_0000394,OUT_0000201,CKT_0089,20220403,07:48,Commercial,Phone,OutageReported
TC_0000395,OUT_0000201,CKT_0089,20220405,06:39,Residential,Web,OutageReported
TC_0000396,OUT_0000202,CKT_0089,20241128,00:25,Commercial,MobileApp,OutageReported
TC_0000397,OUT_0000202,CKT_0089,20241129,06:12,Residential,Web,OutageReported
TC_0000398,OUT_0000203,CKT_0048,20211220,20:36,Industrial,MobileApp,InfoOnly
TC_0000399,OUT_0000203,CKT_0048,20211221,13:07,Residential,Phone,Duplicate
TC_0000400,OUT_0000204,CKT_0081,20190114,13:09,Industrial,MobileApp,OutageReported
TC_0000401,OUT_0000205,CKT_0010,20200501,16:12,Industrial,Web,Duplicate
TC_0000402,OUT_0000206,CKT_0002,20190316,19:45,Commercial,Phone,OutageReported
TC_0000403,OUT_0000207,CKT_0062,20211214,04:41,Industrial,MobileApp,Duplicate
TC_0000404,OUT_0000209,CKT_0039,20200724,08:23,Industrial,Phone,Duplicate
TC_0000405,OUT_0000211,CKT_0133,20211221,08:04,Commercial,Phone,OutageReported
TC_0000406,OUT_0000211,CKT_0133,20211222,07:32,Commercial,Phone,Duplicate
TC_0000407,OUT_0000212,CKT_0144,20241029,11:50,Residential,Web,OutageReported
TC_0000408,OUT_0000213,CKT_0095,20200830,20:04,Industrial,Web,OutageReported
TC_0000409,OUT_0000214,CKT_0004,20190521,07:09,Industrial,MobileApp,InfoOnly
TC_0000410,OUT_0000215,CKT_0127,20220627,20:57,Residential,Phone,OutageReported
TC_0000411,OUT_0000215,CKT_0127,20220626,13:34,Residential,Web,OutageReported
TC_0000412,OUT_0000216,CKT_0056,20200823,18:51,Residential,Web,OutageReported
TC_0000413,OUT_0000216,CKT_0056,20200823,11:57,Residential,Web,Duplicate
TC_0000414,OUT_0000217,CKT_0127,20210131,03:43,Industrial,MobileApp,Duplicate
TC_0000415,OUT_0000217,CKT_0127,20210130,00:43,Residential,Phone,OutageReported
TC_0000416,OUT_0000218,CKT_0072,20210730,03:00,Residential,Phone,OutageReported
TC_0000417,OUT_0000218,CKT_0072,20210801,23:14,Commercial,Phone,OutageReported
TC_0000418,OUT_0000219,CKT_0027,20190103,09:43,Residential,Phone,OutageReported
TC_0000419,OUT_0000219,CKT_0027,20190105,03:45,Commercial,Phone,OutageReported
TC_0000420,OUT_0000220,CKT_0106,20220701,17:15,Residential,Web,OutageReported
TC_0000421,OUT_0000220,CKT_0106,20220629,02:35,Industrial,Web,OutageReported
TC_0000422,OUT_0000220,CKT_0106,20220630,15:24,Industrial,Phone,OutageReported
TC_0000423,OUT_0000220,CKT_0106,20220630,06:52,Residential,Web,Duplicate
TC_0000424,OUT_0000221,CKT_0140,20190401,22:47,Commercial,Phone,OutageReported
TC_0000425,OUT_0000222,CKT_0091,20200331,13:46,Industrial,Web,OutageReported
TC_0000426,OUT_0000222,CKT_0091,20200331,20:17,Industrial,Phone,Duplicate
TC_0000427,OUT_0000222,CKT_0091,20200331,08:24,Commercial,MobileApp,OutageReported
TC_0000428,OUT_0000222,CKT_0091,20200331,13:30,Residential,Web,InfoOnly
TC_0000429,OUT_0000223,CKT_0107,20190409,22:40,Residential,MobileApp,OutageReported
TC_0000430,OUT_0000223,CKT_0107,20190408,20:55,Industrial,Web,OutageReported
TC_0000431,OUT_0000223,CKT_0107,20190408,08:39,Residential,Web,Duplicate
TC_0000432,OUT_0000224,CKT_0073,20210721,05:22,Commercial,MobileApp,OutageReported
TC_0000433,OUT_0000224,CKT_0073,20210720,20:36,Residential,MobileApp,Duplicate
TC_0000434,OUT_0000227,CKT_0080,20240420,10:42,Residential,Phone,Duplicate
TC_0000435,OUT_0000228,CKT_0096,20220420,12:57,Residential,Phone,OutageReported
TC_0000436,OUT_0000229,CKT_0099,20200105,05:21,Residential,Phone,OutageReported
TC_0000437,OUT_0000229,CKT_0099,20200106,03:36,Residential,Phone,InfoOnly
TC_0000438,OUT_0000230,CKT_0117,20220725,04:51,Industrial,Phone,OutageReported
TC_0000439,OUT_0000230,CKT_0117,20220724,17:16,Industrial,Web,OutageReported
TC_0000440,OUT_0000230,CKT_0117,20220724,01:54,Residential,Phone,Duplicate
TC_0000441,OUT_0000230,CKT_0117,20220723,17:24,Residential,MobileApp,OutageReported
TC_0000442,OUT_0000234,CKT_0099,20201227,20:39,Industrial,Phone,OutageReported
TC_0000443,OUT_0000234,CKT_0099,20201225,08:08,Industrial,MobileApp,OutageReported
TC_0000444,OUT_0000234,CKT_0099,20201227,22:35,Residential,MobileApp,OutageReported
TC_0000445,OUT_0000235,CKT_0114,20210222,12:52,Residential,MobileApp,InfoOnly
TC_0000446,OUT_0000236,CKT_0105,20221010,21:34,Industrial,Web,OutageReported
TC_0000447,OUT_0000236,CKT_0105,20221010,12:36,Residential,MobileApp,Duplicate
TC_0000448,OUT_0000236,CKT_0105,20221011,11:08,Industrial,Phone,OutageReported
TC_0000449,OUT_0000237,CKT_0086,20200915,11:44,Commercial,Web,OutageReported
TC_0000450,OUT_0000238,CKT_0081,20211020,08:45,Commercial,Phone,Duplicate
TC_0000451,OUT_0000238,CKT_0081,20211022,15:34,Industrial,MobileApp,OutageReported
TC_0000452,OUT_0000238,CKT_0081,20211021,05:09,Residential,MobileApp,OutageReported
TC_0000453,OUT_0000238,CKT_0081,20211021,17:35,Commercial,MobileApp,Duplicate
TC_0000454,OUT_0000238,CKT_0081,20211022,22:54,Residential,Phone,OutageReported
TC_0000455,OUT_0000239,CKT_0144,20200104,22:06,Industrial,MobileApp,OutageReported
TC_0000456,OUT_0000239,CKT_0144,20200105,11:47,Residential,Web,OutageReported
TC_0000457,OUT_0000239,CKT_0144,20200104,08:25,Commercial,Phone,OutageReported
TC_0000458,OUT_0000241,CKT_0009,20220404,20:41,Industrial,Phone,Duplicate
TC_0000459,OUT_0000242,CKT_0125,20200907,06:53,Commercial,MobileApp,OutageReported
TC_0000460,OUT_0000242,CKT_0125,20200909,03:00,Residential,Web,OutageReported
TC_0000461,OUT_0000243,CKT_0039,20210731,22:28,Residential,Web,OutageReported
TC_0000462,OUT_0000243,CKT_0039,20210801,15:51,Industrial,Phone,OutageReported
TC_0000463,OUT_0000243,CKT_0039,20210802,04:02,Industrial,MobileApp,OutageReported
TC_0000464,OUT_0000243,CKT_0039,20210801,09:22,Industrial,Web,OutageReported
TC_0000465,OUT_0000244,CKT_0143,20190424,17:05,Residential,MobileApp,OutageReported
TC_0000466,OUT_0000244,CKT_0143,20190425,11:17,Residential,MobileApp,OutageReported
TC_0000467,OUT_0000245,CKT_0071,20240904,00:37,Industrial,MobileApp,OutageReported
TC_0000468,OUT_0000245,CKT_0071,20240903,17:13,Residential,Phone,OutageReported
TC_0000469,OUT_0000246,CKT_0140,20220714,00:01,Industrial,Phone,OutageReported
TC_0000470,OUT_0000246,CKT_0140,20220714,21:55,Industrial,Phone,OutageReported
TC_0000471,OUT_0000246,CKT_0140,20220714,21:14,Commercial,Phone,Duplicate
TC_0000472,OUT_0000246,CKT_0140,20220712,15:36,Residential,Phone,OutageReported
TC_0000473,OUT_0000247,CKT_0087,20201020,05:10,Commercial,MobileApp,InfoOnly
TC_0000474,OUT_0000247,CKT_0087,20201022,01:19,Industrial,Phone,OutageReported
TC_0000475,OUT_0000249,CKT_0105,20240621,19:52,Residential,Web,OutageReported
TC_0000476,OUT_0000249,CKT_0105,20240620,16:59,Industrial,Phone,InfoOnly
TC_0000477,OUT_0000249,CKT_0105,20240619,21:42,Industrial,Web,Duplicate
TC_0000478,OUT_0000249,CKT_0105,20240619,12:19,Industrial,MobileApp,OutageReported
TC_0000479,OUT_0000250,CKT_0138,20240602,04:23,Industrial,Web,OutageReported
TC_0000480,OUT_0000250,CKT_0138,20240601,09:58,Residential,Phone,Duplicate
TC_0000481,OUT_0000250,CKT_0138,20240601,05:51,Industrial,Phone,OutageReported
TC_0000482,OUT_0000251,CKT_0035,20200302,21:42,Commercial,MobileApp,Duplicate
TC_0000483,OUT_0000251,CKT_0035,20200303,12:21,Commercial,MobileApp,OutageReported
TC_0000484,OUT_0000252,CKT_0135,20230205,22:48,Commercial,Web,Duplicate
TC_0000485,OUT_0000252,CKT_0135,20230204,23:41,Commercial,MobileApp,OutageReported
TC_0000486,OUT_0000252,CKT_0135,20230204,17:18,Industrial,MobileApp,OutageReported
TC_0000487,OUT_0000252,CKT_0135,20230205,04:56,Industrial,Web,InfoOnly
TC_0000488,OUT_0000252,CKT_0135,20230205,11:05,Industrial,MobileApp,InfoOnly
TC_0000489,OUT_0000253,CKT_0102,20210509,21:13,Industrial,Phone,OutageReported
TC_0000490,OUT_0000253,CKT_0102,20210508,17:09,Industrial,Phone,OutageReported
TC_0000491,OUT_0000254,CKT_0048,20230820,02:40,Commercial,Phone,OutageReported
TC_0000492,OUT_0000254,CKT_0048,20230818,01:48,Commercial,Web,OutageReported
TC_0000493,OUT_0000254,CKT_0048,20230819,03:40,Residential,MobileApp,OutageReported
TC_0000494,OUT_0000254,CKT_0048,20230819,03:17,Commercial,Web,OutageReported
TC_0000495,OUT_0000256,CKT_0105,20231202,06:38,Commercial,Web,OutageReported
TC_0000496,OUT_0000257,CKT_0107,20230304,11:32,Industrial,MobileApp,OutageReported
TC_0000497,OUT_0000257,CKT_0107,20230303,14:47,Industrial,Phone,Duplicate
TC_0000498,OUT_0000257,CKT_0107,20230304,07:16,Residential,Phone,OutageReported
TC_0000499,OUT_0000259,CKT_0066,20190603,04:08,Residential,Phone,Duplicate
TC_0000500,OUT_0000259,CKT_0066,20190603,01:42,Industrial,MobileApp,OutageReported
TC_0000501,OUT_0000260,CKT_0068,20210327,14:10,Commercial,Web,InfoOnly
TC_0000502,OUT_0000260,CKT_0068,20210327,09:37,Residential,Web,Duplicate
TC_0000503,OUT_0000260,CKT_0068,20210325,04:34,Residential,Phone,OutageReported
TC_0000504,OUT_0000260,CKT_0068,20210325,08:22,Industrial,Web,OutageReported
TC_0000505,OUT_0000261,CKT_0051,20240623,10:47,Commercial,Web,OutageReported
TC_0000506,OUT_0000261,CKT_0051,20240623,03:26,Industrial,Web,OutageReported
TC_0000507,OUT_0000261,CKT_0051,20240623,20:29,Commercial,MobileApp,OutageReported
TC_0000508,OUT_0000261,CKT_0051,20240622,08:24,Industrial,Phone,OutageReported
TC_0000509,OUT_0000262,CKT_0140,20220604,05:23,Residential,Phone,OutageReported
TC_0000510,OUT_0000262,CKT_0140,20220603,20:27,Industrial,Web,OutageReported
TC_0000511,OUT_0000262,CKT_0140,20220604,12:01,Industrial,MobileApp,OutageReported
TC_0000512,OUT_0000262,CKT_0140,20220603,04:28,Commercial,MobileApp,OutageReported
TC_0000513,OUT_0000265,CKT_0033,20240227,02:15,Industrial,Phone,Duplicate
TC_0000514,OUT_0000265,CKT_0033,20240226,16:35,Industrial,Phone,OutageReported
TC_0000515,OUT_0000266,CKT_0039,20221026,01:17,Commercial,Phone,OutageReported
TC_0000516,OUT_0000266,CKT_0039,20221025,07:26,Residential,Phone,Duplicate
TC_0000517,OUT_0000266,CKT_0039,20221026,21:50,Commercial,MobileApp,Duplicate
TC_0000518,OUT_0000266,CKT_0039,20221024,00:13,Commercial,Web,OutageReported
TC_0000519,OUT_0000267,CKT_0085,20240217,16:09,Residential,Phone,Duplicate
TC_0000520,OUT_0000267,CKT_0085,20240217,20:21,Commercial,Web,OutageReported
TC_0000521,OUT_0000268,CKT_0016,20201031,22:20,Commercial,MobileApp,OutageReported
TC_0000522,OUT_0000268,CKT_0016,20201031,06:35,Industrial,Phone,OutageReported
TC_0000523,OUT_0000268,CKT_0016,20201030,03:26,Commercial,Phone,OutageReported
TC_0000524,OUT_0000268,CKT_0016,20201030,11:58,Industrial,Web,Duplicate
TC_0000525,OUT_0000272,CKT_0068,20220903,06:40,Residential,MobileApp,OutageReported
TC_0000526,OUT_0000272,CKT_0068,20220903,23:47,Commercial,Web,OutageReported
TC_0000527,OUT_0000272,CKT_0068,20220901,14:34,Commercial,MobileApp,Duplicate
TC_0000528,OUT_0000272,CKT_0068,20220903,12:32,Residential,Phone,InfoOnly
TC_0000529,OUT_0000272,CKT_0068,20220902,17:10,Commercial,Web,OutageReported
TC_0000530,OUT_0000273,CKT_0038,20230904,03:56,Residential,Phone,OutageReported
TC_0000531,OUT_0000273,CKT_0038,20230904,04:57,Residential,Phone,OutageReported
TC_0000532,OUT_0000274,CKT_0104,20190601,00:28,Industrial,MobileApp,Duplicate
TC_0000533,OUT_0000275,CKT_0067,20221031,10:26,Commercial,Phone,Duplicate
TC_0000534,OUT_0000276,CKT_0080,20201112,11:04,Commercial,Web,Duplicate
TC_0000535,OUT_0000276,CKT_0080,20201110,08:42,Residential,Web,OutageReported
TC_0000536,OUT_0000276,CKT_0080,20201110,18:43,Commercial,Phone,OutageReported
TC_0000537,OUT_0000277,CKT_0093,20200715,10:11,Industrial,Web,OutageReported
TC_0000538,OUT_0000277,CKT_0093,20200715,02:59,Commercial,MobileApp,OutageReported
TC_0000539,OUT_0000277,CKT_0093,20200715,02:09,Commercial,MobileApp,OutageReported
TC_0000540,OUT_0000278,CKT_0118,20201227,21:47,Residential,Phone,OutageReported
TC_0000541,OUT_0000278,CKT_0118,20201227,02:44,Industrial,Web,OutageReported
TC_0000542,OUT_0000278,CKT_0118,20201229,17:01,Residential,MobileApp,OutageReported
TC_0000543,OUT_0000278,CKT_0118,20201227,15:32,Commercial,MobileApp,OutageReported
TC_0000544,OUT_0000281,CKT_0047,20210309,05:14,Industrial,Phone,InfoOnly
TC_0000545,OUT_0000281,CKT_0047,20210307,21:47,Residential,MobileApp,OutageReported
TC_0000546,OUT_0000281,CKT_0047,20210307,13:41,Commercial,Web,OutageReported
TC_0000547,OUT_0000284,CKT_0135,20230808,12:31,Commercial,Phone,OutageReported
TC_0000548,OUT_0000285,CKT_0085,20200812,08:30,Residential,MobileApp,OutageReported
TC_0000549,OUT_0000285,CKT_0085,20200810,19:15,Industrial,MobileApp,Duplicate
TC_0000550,OUT_0000285,CKT_0085,20200811,05:24,Commercial,Phone,OutageReported
TC_0000551,OUT_0000285,CKT_0085,20200812,15:43,Industrial,Phone,OutageReported
TC_0000552,OUT_0000286,CKT_0035,20231218,00:30,Commercial,Phone,Duplicate
TC_0000553,OUT_0000286,CKT_0035,20231219,23:48,Residential,Web,OutageReported
TC_0000554,OUT_0000286,CKT_0035,20231220,21:00,Residential,Phone,OutageReported
TC_0000555,OUT_0000287,CKT_0061,20230511,02:14,Industrial,MobileApp,InfoOnly
TC_0000556,OUT_0000289,CKT_0055,20221027,18:38,Industrial,Web,OutageReported
TC_0000557,OUT_0000289,CKT_0055,20221027,18:00,Commercial,Phone,OutageReported
TC_0000558,OUT_0000290,CKT_0064,20230302,22:00,Residential,MobileApp,Duplicate
TC_0000559,OUT_0000290,CKT_0064,20230301,12:14,Commercial,Phone,OutageReported
TC_0000560,OUT_0000290,CKT_0064,20230302,13:17,Residential,Web,OutageReported
TC_0000561,OUT_0000291,CKT_0025,20201203,06:36,Residential,MobileApp,OutageReported
TC_0000562,OUT_0000291,CKT_0025,20201201,04:38,Industrial,MobileApp,InfoOnly
TC_0000563,OUT_0000291,CKT_0025,20201202,10:45,Residential,MobileApp,Duplicate
TC_0000564,OUT_0000291,CKT_0025,20201202,15:13,Industrial,Web,Duplicate
TC_0000565,OUT_0000292,CKT_0047,20200121,11:48,Residential,MobileApp,Duplicate
TC_0000566,OUT_0000292,CKT_0047,20200123,08:03,Commercial,MobileApp,OutageReported
TC_0000567,OUT_0000294,CKT_0129,20191101,11:05,Residential,MobileApp,OutageReported
TC_0000568,OUT_0000294,CKT_0129,20191103,07:42,Industrial,Web,OutageReported
TC_0000569,OUT_0000294,CKT_0129,20191102,03:10,Industrial,MobileApp,OutageReported
TC_0000570,OUT_0000294,CKT_0129,20191102,11:02,Residential,Phone,OutageReported
TC_0000571,OUT_0000294,CKT_0129,20191103,19:21,Industrial,MobileApp,OutageReported
TC_0000572,OUT_0000295,CKT_0098,20240215,16:27,Commercial,MobileApp,Duplicate
TC_0000573,OUT_0000295,CKT_0098,20240215,10:59,Commercial,Phone,OutageReported
