PoleID,CircuitID,Latitude,Longitude,Material,Height,InstallYear,AccessType,RiskZoneID
P_0000348,CKT_0113,41.97561,-117.941833,Wood,35,1990,Off-road,4
P_0000349,CKT_0063,39.895441,-119.921887,Wood,43,2002,Backyard,1
P_0000350,CKT_0028,42.92714,-116.853591,Wood,48,1996,Off-road,4
P_0000351,CKT_0116,39.992617,-120.141882,Steel,64,1965,Roadside,4
P_0000352,CKT_0116,40.092683,-120.028288,Wood,46,2011,Backyard,4
P_0000353,CKT_0089,39.973602,-120.047963,Steel,32,1990,Roadside,5
P_0000354,CKT_0126,40.014291,-119.876087,Composite,42,1988,Off-road,3
P_0000355,CKT_0076,39.959093,-120.137119,Wood,54,1997,Backyard,5
P_0000356,CKT_0091,43.113288,-117.039382,Steel,69,2008,Off-road,1
P_0000357,CKT_0020,41.853785,-117.845112,Wood,36,1990,Backyard,3
P_0000358,CKT_0140,42.895784,-116.988603,Composite,53,2013,Roadside,2
P_0000359,CKT_0082,40.261282,-120.046422,Composite,62,1990,Off-road,1
P_0000360,CKT_0094,40.108246,-119.96762,Wood,32,1973,Off-road,3
P_0000361,CKT_0034,39.972443,-119.825656,Steel,63,1994,Roadside,5
P_0000362,CKT_0031,39.97435,-120.153291,Composite,38,1985,Off-road,3
P_0000363,CKT_0052,42.86425,-116.815616,Wood,55,2004,Off-road,3
P_0000364,CKT_0018,43.01014,-117.136293,Composite,51,1997,Off-road,5
P_0000365,CKT_0117,43.020211,-116.999365,Steel,75,2001,Backyard,4
P_0000366,CKT_0011,39.879652,-119.922246,Wood,53,1986,Off-road,1
P_0000367,CKT_0053,40.15101,-119.817323,Steel,67,1984,Off-road,1
P_0000368,CKT_0053,40.038715,-119.878838,Composite,60,1981,Off-road,5
P_0000369,CKT_0106,42.921331,-116.991793,Composite,44,2011,Roadside,5
P_0000370,CKT_0119,39.817759,-119.897537,Steel,40,1998,Off-road,5
P_0000371,CKT_0046,42.962916,-116.967377,Steel,39,2017,Off-road,2
P_0000372,CKT_0041,43.061061,-116.891699,Wood,66,2009,Roadside,2
P_0000373,CKT_0112,43.010807,-117.003001,Wood,58,1985,Backyard,2
P_0000374,CKT_0031,40.040592,-119.94965,Steel,74,1978,Backyard,5
P_0000375,CKT_0026,40.028187,-119.855167,Composite,60,2020,Off-road,1
P_0000376,CKT_0026,40.083175,-119.946211,Composite,38,1998,Roadside,5
P_0000377,CKT_0017,43.094367,-117.013715,Steel,72,1995,Off-road,4
P_0000378,CKT_0040,41.905835,-118.07151,Steel,41,1994,Off-road,3
P_0000379,CKT_0125,39.924696,-119.933004,Composite,52,2008,Off-road,3
P_0000380,CKT_0006,43.239029,-117.087879,Composite,60,1977,Roadside,3
P_0000381,CKT_0012,41.946699,-117.854652,Composite,49,1979,Backyard,3
P_0000382,CKT_0108,42.888671,-117.09745,Composite,43,2009,Off-road,4
P_0000383,CKT_0018,43.074064,-116.870933,Steel,60,1987,Off-road,3
P_0000384,CKT_0124,40.065123,-119.930619,Steel,37,2001,Off-road,5
P_0000385,CKT_0071,42.944645,-116.984103,Steel,55,2017,Backyard,2
P_0000386,CKT_0010,39.929485,-120.018772,Steel,32,1983,Off-road,1
P_0000387,CKT_0088,40.15581,-120.013118,Steel,58,2006,Backyard,4
P_0000388,CKT_0017,42.958567,-117.060406,Wood,42,2017,Off-road,3
P_0000389,CKT_0063,39.791974,-120.02316,Composite,74,1982,Roadside,1
P_0000390,CKT_0028,42.818924,-117.039403,Composite,67,1980,Roadside,1
P_0000391,CKT_0017,42.957632,-117.067016,Composite,63,1979,Off-road,2
P_0000392,CKT_0084,43.085188,-116.958278,Wood,36,1991,Backyard,4
P_0000393,CKT_0026,39.83653,-119.844789,Wood,73,2014,Roadside,1
P_0000394,CKT_0110,43.013444,-116.920815,Composite,40,1991,Off-road,4
P_0000395,CKT_0040,41.846708,-117.964486,Steel,71,1977,Backyard,3
P_0000396,CKT_0049,43.007909,-117.173297,Steel,71,1968,Roadside,5
P_0000397,CKT_0060,39.93411,-120.009622,Wood,64,2012,Off-road,1
P_0000398,CKT_0104,41.881762,-117.868425,Wood,56,2021,Roadside,1
P_0000399,CKT_0107,41.940192,-117.799649,Steel,61,1976,Off-road,3
P_0000400,CKT_0146,41.998151,-117.962725,Wood,30,1984,Off-road,5
P_0000401,CKT_0010,39.903831,-120.022351,Wood,51,1983,Backyard,5
P_0000402,CKT_0134,41.92145,-117.874486,Composite,61,2021,Roadside,5
P_0000403,CKT_0016,42.154946,-118.109485,Steel,47,1977,Roadside,3
P_0000404,CKT_0039,39.871738,-120.074363,Wood,59,2006,Backyard,2
P_0000405,CKT_0014,39.938375,-120.105484,Wood,51,2015,Backyard,5
P_0000406,CKT_0084,42.987616,-117.012348,Composite,42,1976,Off-road,4
P_0000407,CKT_0058,41.962991,-117.975199,Steel,62,1985,Roadside,4
P_0000408,CKT_0015,43.034163,-117.117264,Composite,36,1976,Roadside,4
P_0000409,CKT_0050,40.081992,-120.039473,Steel,45,1965,Backyard,4
P_0000410,CKT_0020,41.947109,-117.838127,Wood,58,2013,Backyard,3
P_0000411,CKT_0120,42.241205,-117.986698,Steel,67,2011,Off-road,1
P_0000412,CKT_0134,41.980492,-117.864416,Steel,71,1988,Off-road,2
P_0000413,CKT_0097,42.010206,-117.974932,Wood,72,1972,Backyard,3
P_0000414,CKT_0130,41.940461,-117.980687,Wood,55,2008,Off-road,3
P_0000415,CKT_0137,42.965069,-116.972607,Composite,37,2005,Backyard,3
P_0000416,CKT_0001,40.064049,-119.918838,Composite,44,1979,Roadside,4
P_0000417,CKT_0025,43.108386,-117.08893,Wood,59,2012,Off-road,3
P_0000418,CKT_0021,43.00762,-117.038101,Steel,74,2000,Backyard,5
P_0000419,CKT_0034,40.058731,-120.06717,Composite,43,2013,Roadside,5
P_0000420,CKT_0099,43.190633,-116.902662,Wood,63,1993,Off-road,3
P_0000421,CKT_0020,42.088422,-117.957762,Wood,66,1972,Roadside,5
P_0000422,CKT_0140,43.119595,-117.028042,Composite,42,2001,Off-road,2
P_0000423,CKT_0089,39.957855,-120.021003,Wood,50,2019,Off-road,4
P_0000424,CKT_0042,40.089011,-120.05592,Wood,73,1978,Off-road,5
P_0000425,CKT_0071,43.085394,-116.954427,Steel,35,2022,Off-road,4
P_0000426,CKT_0080,42.987871,-117.144233,Wood,59,1973,Off-road,4
P_0000427,CKT_0044,43.09608,-116.949752,Steel,66,1968,Off-road,4
P_0000428,CKT_0046,43.101129,-116.807069,Composite,49,2011,Roadside,4
P_0000429,CKT_0111,40.049401,-119.993715,Steel,30,2012,Roadside,5
P_0000430,CKT_0006,43.127729,-117.050247,Wood,32,1992,Backyard,1
P_0000431,CKT_0066,41.865668,-117.973732,Composite,33,2022,Roadside,4
P_0000432,CKT_0018,42.96306,-117.041606,Wood,48,1991,Roadside,2
P_0000433,CKT_0049,42.879811,-117.054733,Composite,71,1991,Backyard,4
P_0000434,CKT_0013,39.993083,-120.037877,Steel,54,1989,Roadside,5
P_0000435,CKT_0114,42.001776,-117.97548,Wood,71,2020,Backyard,1
P_0000436,CKT_0052,42.969941,-117.082498,Wood,64,1990,Off-road,2
P_0000437,CKT_0126,40.02188,-120.06845,Composite,44,2018,Roadside,1
P_0000438,CKT_0003,40.165282,-119.862523,Steel,59,2008,Off-road,5
P_0000439,CKT_0101,43.099179,-116.965882,Steel,64,1989,Roadside,2
P_0000440,CKT_0115,42.853906,-116.931462,Steel,52,1974,Backyard,2
P_0000441,CKT_0092,43.070612,-117.023739,Composite,37,1967,Off-road,4
P_0000442,CKT_0093,42.958776,-116.841244,Composite,31,1980,Roadside,1
P_0000443,CKT_0011,39.910214,-119.905778,Wood,68,1967,Backyard,5
P_0000444,CKT_0033,40.053655,-119.844502,Composite,75,2020,Roadside,2
P_0000445,CKT_0095,39.932989,-120.20085,Composite,32,1990,Backyard,2
P_0000446,CKT_0083,43.212883,-116.897019,Composite,43,2013,Roadside,2
P_0000447,CKT_0117,43.031592,-117.061411,Composite,48,1979,Off-road,5
P_0000448,CKT_0120,42.009187,-117.994841,Steel,66,2003,Off-road,3
P_0000449,CKT_0047,43.029932,-116.990796,Wood,49,2021,Roadside,5
P_0000450,CKT_0092,43.171584,-117.065884,Wood,56,1984,Backyard,1
P_0000451,CKT_0095,39.987706,-120.005574,Composite,67,2021,Off-road,2
P_0000452,CKT_0081,39.936474,-120.142746,Composite,73,1992,Off-road,4
P_0000453,CKT_0016,42.150159,-117.842691,Wood,52,2006,Off-road,4
P_0000454,CKT_0023,42.888632,-116.798149,Composite,50,2009,Backyard,4
P_0000455,CKT_0063,39.914666,-120.040926,Wood,49,1989,Roadside,5
P_0000456,CKT_0144,40.036727,-119.980754,Steel,45,2019,Roadside,3
P_0000457,CKT_0139,42.851867,-116.881222,Composite,39,2016,Backyard,1
P_0000458,CKT_0033,40.017549,-120.196028,Composite,56,1991,Off-road,5
P_0000459,CKT_0095,39.891911,-120.137574,Wood,54,1980,Backyard,2
P_0000460,CKT_0008,42.860839,-116.932546,Steel,71,1970,Backyard,3
P_0000461,CKT_0063,39.975672,-119.973548,Wood,64,2011,Roadside,1
P_0000462,CKT_0109,39.96907,-120.070629,Steel,54,2008,Off-road,5
P_0000463,CKT_0005,39.962977,-120.105208,Wood,34,1977,Off-road,5
P_0000464,CKT_0117,42.96376,-117.006864,Wood,60,1978,Backyard,3
P_0000465,CKT_0017,42.983011,-117.042949,Wood,43,1977,Off-road,1
P_0000466,CKT_0145,39.893174,-119.978865,Composite,60,1980,Off-road,5
P_0000467,CKT_0067,43.271049,-116.922721,Composite,43,1990,Roadside,5
P_0000468,CKT_0131,43.020173,-117.002704,Steel,48,1989,Backyard,5
P_0000469,CKT_0098,43.03181,-116.9424,Composite,52,1984,Backyard,3
P_0000470,CKT_0106,43.044961,-116.924779,Composite,61,1994,Roadside,4
P_0000471,CKT_0112,42.947289,-117.091672,Steel,43,1988,Backyard,4
P_0000472,CKT_0006,43.088893,-116.909753,Wood,66,2020,Roadside,2
P_0000473,CKT_0050,40.011457,-119.938698,Wood,46,2000,Off-road,5
P_0000474,CKT_0002,43.143307,-116.85939,Composite,56,1983,Roadside,2
P_0000475,CKT_0064,40.037083,-119.934304,Steel,44,1989,Off-road,2
P_0000476,CKT_0147,41.977051,-118.05169,Steel,65,2006,Off-road,3
P_0000477,CKT_0034,40.223839,-120.141419,Steel,61,2011,Off-road,4
P_0000478,CKT_0018,42.889962,-117.138929,Steel,40,2011,Backyard,2
P_0000479,CKT_0005,39.86101,-120.04397,Wood,64,1996,Roadside,5
P_0000480,CKT_0082,39.86069,-120.115044,Composite,33,1998,Roadside,1
P_0000481,CKT_0037,43.038728,-116.828114,Composite,33,2013,Roadside,4
P_0000482,CKT_0010,39.84696,-120.094879,Wood,70,1979,Roadside,2
P_0000483,CKT_0043,40.072344,-120.037023,Wood,43,1997,Backyard,3
P_0000484,CKT_0022,43.013177,-117.031824,Wood,69,2005,Off-road,5
P_0000485,CKT_0148,41.888394,-117.900963,Steel,72,1996,Roadside,1
P_0000486,CKT_0071,42.995273,-116.810246,Composite,65,1991,Roadside,1
P_0000487,CKT_0096,40.048676,-119.910621,Composite,47,1999,Backyard,1
P_0000488,CKT_0107,42.096104,-118.042935,Composite,74,2008,Backyard,2
P_0000489,CKT_0061,40.143566,-120.111416,Wood,36,1998,Roadside,2
P_0000490,CKT_0071,43.102018,-117.027647,Wood,69,1998,Backyard,3
P_0000491,CKT_0038,42.916514,-116.964577,Steel,55,1970,Backyard,4
P_0000492,CKT_0066,41.943615,-117.879299,Steel,66,1980,Off-road,2
P_0000493,CKT_0046,42.958205,-117.149907,Steel,73,2017,Roadside,1
P_0000494,CKT_0039,40.082394,-119.951185,Wood,55,1989,Backyard,5
P_0000495,CKT_0086,40.12947,-119.934527,Steel,33,2005,Roadside,2
P_0000496,CKT_0104,41.876894,-118.026795,Wood,61,2019,Backyard,3
P_0000497,CKT_0121,42.067792,-117.909633,Composite,36,2022,Off-road,1
P_0000498,CKT_0085,40.005593,-119.819583,Wood,43,2022,Off-road,5
P_0000499,CKT_0069,40.016512,-120.09172,Steel,47,1967,Roadside,3
P_0000500,CKT_0008,43.165747,-116.938774,Composite,66,2007,Roadside,2
P_0000501,CKT_0014,39.965066,-119.986515,Steel,31,1978,Off-road,2
P_0000502,CKT_0030,42.028252,-117.987815,Composite,55,1969,Backyard,2
P_0000503,CKT_0020,41.865625,-117.855877,Composite,45,2001,Backyard,5
P_0000504,CKT_0041,42.882863,-117.066601,Steel,54,2013,Off-road,2
P_0000505,CKT_0134,41.909525,-117.911,Composite,35,1997,Off-road,3
P_0000506,CKT_0006,43.044674,-117.117988,Wood,36,1992,Roadside,1
P_0000507,CKT_0031,39.935387,-119.872022,Steel,68,2014,Off-road,5
P_0000508,CKT_0097,41.928254,-118.012404,Steel,50,1966,Off-road,3
P_0000509,CKT_0101,43.012106,-116.750238,Steel,61,1979,Backyard,5
P_0000510,CKT_0123,41.875193,-118.03457,Steel,57,1976,Off-road,5
P_0000511,CKT_0124,40.110892,-119.947377,Composite,54,1970,Off-road,3
P_0000512,CKT_0060,40.12478,-120.175348,Wood,75,1969,Roadside,3
P_0000513,CKT_0141,42.911224,-117.073252,Wood,54,2010,Off-road,2
P_0000514,CKT_0101,42.951484,-116.88774,Composite,54,1985,Backyard,1
P_0000515,CKT_0015,43.014917,-117.029275,Wood,30,1984,Backyard,3
P_0000516,CKT_0053,39.999563,-120.019736,Steel,36,1973,Roadside,2
P_0000517,CKT_0109,39.895565,-119.986167,Steel,58,2000,Off-road,5
P_0000518,CKT_0119,40.045639,-120.042273,Steel,36,1966,Roadside,3
P_0000519,CKT_0016,41.991072,-118.028091,Composite,35,2003,Off-road,3
P_0000520,CKT_0087,43.103569,-117.111496,Steel,30,1983,Backyard,4
P_0000521,CKT_0046,43.000762,-116.992318,Wood,65,2022,Roadside,5
P_0000522,CKT_0075,42.084028,-117.820136,Composite,40,2008,Backyard,2
P_0000523,CKT_0034,40.193592,-120.135765,Wood,47,1984,Backyard,4
P_0000524,CKT_0008,43.050705,-116.90846,Wood,34,1975,Backyard,3
P_0000525,CKT_0063,39.934051,-119.922207,Steel,49,1995,Roadside,3
P_0000526,CKT_0088,40.070742,-119.939852,Steel,45,2011,Off-road,4
P_0000527,CKT_0044,42.93071,-116.978406,Composite,69,1977,Backyard,1
P_0000528,CKT_0122,42.954438,-116.947404,Wood,49,1965,Backyard,3
P_0000529,CKT_0073,40.045911,-120.022761,Composite,54,2016,Backyard,4
P_0000530,CKT_0045,42.783209,-117.022529,Steel,57,2017,Off-road,5
P_0000531,CKT_0056,41.973783,-117.881319,Wood,49,1985,Off-road,2
P_0000532,CKT_0102,43.034196,-117.064466,Steel,50,1976,Backyard,3
P_0000533,CKT_0089,39.903547,-120.047586,Steel,74,2005,Backyard,5
P_0000534,CKT_0078,42.964377,-116.99848,Wood,50,1989,Backyard,4
P_0000535,CKT_0056,41.887087,-117.845251,Steel,37,2001,Roadside,5
P_0000536,CKT_0071,43.008488,-117.019375,Composite,41,2008,Off-road,1
P_0000537,CKT_0139,42.920835,-117.006537,Composite,59,2010,Roadside,4
P_0000538,CKT_0131,42.986063,-116.941012,Steel,74,1969,Backyard,4
P_0000539,CKT_0066,41.838639,-117.913561,Wood,70,1984,Roadside,3
P_0000540,CKT_0108,42.860854,-116.964898,Composite,39,2010,Backyard,4
P_0000541,CKT_0035,42.025548,-117.825491,Wood,58,2003,Backyard,5
P_0000542,CKT_0021,42.856898,-116.914589,Steel,64,1997,Off-road,4
P_0000543,CKT_0050,40.241902,-120.202505,Composite,32,2015,Backyard,5
P_0000544,CKT_0071,43.138479,-116.98196,Composite,70,1970,Roadside,2
P_0000545,CKT_0035,41.975523,-117.955821,Composite,72,1987,Roadside,5
P_0000546,CKT_0046,42.96544,-117.043778,Wood,66,2006,Off-road,4
P_0000547,CKT_0143,42.991032,-116.967839,Steel,57,1971,Roadside,1
P_0000548,CKT_0016,41.905319,-118.100596,Steel,44,1997,Off-road,5
P_0000549,CKT_0044,43.012693,-116.993025,Composite,67,2009,Off-road,2
P_0000550,CKT_0107,42.074509,-118.120226,Steel,53,1990,Backyard,5
P_0000551,CKT_0113,41.886173,-118.071956,Composite,62,1974,Backyard,1
P_0000552,CKT_0034,40.095461,-119.920442,Steel,36,1983,Backyard,1
P_0000553,CKT_0075,41.877962,-118.061176,Wood,39,1987,Backyard,3
P_0000554,CKT_0136,43.072617,-117.109488,Steel,43,1998,Backyard,3
P_0000555,CKT_0041,42.972457,-116.802796,Steel,36,1993,Off-road,4
P_0000556,CKT_0015,43.189286,-116.991966,Steel,34,1984,Roadside,1
P_0000557,CKT_0097,41.887889,-118.00336,Wood,51,2006,Roadside,2
P_0000558,CKT_0061,40.110335,-120.053114,Composite,45,1998,Roadside,5
P_0000559,CKT_0085,40.070061,-119.876778,Wood,51,2000,Backyard,4
P_0000560,CKT_0079,43.02893,-117.093509,Wood,55,2005,Roadside,2
P_0000561,CKT_0090,43.234642,-116.908585,Composite,72,1992,Backyard,1
P_0000562,CKT_0015,43.057169,-117.060511,Composite,69,2021,Roadside,4
P_0000563,CKT_0072,40.032132,-120.032676,Composite,57,1989,Roadside,2
P_0000564,CKT_0068,43.081959,-117.24775,Wood,47,2013,Off-road,1
P_0000565,CKT_0039,39.850745,-119.888029,Composite,36,2016,Off-road,2
P_0000566,CKT_0104,41.954825,-117.976925,Steel,50,1977,Backyard,1
P_0000567,CKT_0055,40.063535,-120.008848,Steel,72,2020,Backyard,5
P_0000568,CKT_0145,39.815388,-119.958174,Composite,50,2003,Backyard,5
P_0000569,CKT_0064,39.951658,-119.978329,Steel,67,1972,Backyard,3
P_0000570,CKT_0090,43.10484,-117.016168,Steel,69,1976,Off-road,3
P_0000571,CKT_0101,42.860159,-116.993361,Composite,67,1970,Off-road,2
P_0000572,CKT_0125,39.961963,-119.977282,Steel,37,1980,Backyard,1
P_0000573,CKT_0141,43.070447,-116.94378,Wood,53,2009,Roadside,5
P_0000574,CKT_0103,42.95732,-116.741441,Steel,56,2003,Roadside,5
P_0000575,CKT_0073,40.095251,-120.166826,Steel,57,1976,Backyard,5
P_0000576,CKT_0074,40.117516,-120.140447,Composite,71,1976,Off-road,2
P_0000577,CKT_0117,43.023325,-117.101293,Steel,48,1973,Roadside,3
P_0000578,CKT_0077,42.03805,-118.045804,Steel,69,1968,Backyard,1
P_0000579,CKT_0024,43.086324,-117.036409,Steel,38,1977,Backyard,5
P_0000580,CKT_0096,39.970684,-119.925104,Composite,71,1996,Backyard,4
P_0000581,CKT_0060,40.037437,-120.110269,Steel,75,2018,Backyard,4
P_0000582,CKT_0054,42.10446,-118.069559,Wood,35,2001,Roadside,2
P_0000583,CKT_0046,43.039925,-116.859969,Steel,32,1982,Roadside,5
P_0000584,CKT_0127,42.990188,-117.179226,Steel,40,2014,Backyard,5
P_0000585,CKT_0125,40.071356,-120.08204,Composite,61,2000,Off-road,1
P_0000586,CKT_0052,43.022116,-116.894593,Composite,37,1982,Off-road,3
P_0000587,CKT_0021,43.050968,-117.177768,Composite,32,2013,Off-road,4
P_0000588,CKT_0099,43.051087,-117.006287,Composite,43,1992,Roadside,2
P_0000589,CKT_0142,43.074585,-116.852109,Steel,32,1993,Backyard,3
P_0000590,CKT_0065,43.064059,-117.095117,Wood,58,2020,Roadside,2
P_0000591,CKT_0087,42.963924,-117.060153,Wood,67,2009,Backyard,5
P_0000592,CKT_0119,40.017223,-120.150268,Composite,57,1975,Off-road,2
P_0000593,CKT_0101,43.060789,-116.93671,Wood,43,2016,Roadside,5
P_0000594,CKT_0030,41.837508,-118.097553,Steel,64,1982,Off-road,5
P_0000595,CKT_0016,41.976906,-117.969379,Wood,50,2010,Backyard,3
P_0000596,CKT_0068,42.971772,-116.892093,Composite,47,2019,Off-road,1
P_0000597,CKT_0034,40.007267,-120.013273,Wood,56,1968,Backyard,2
P_0000598,CKT_0114,41.952654,-117.87214,Composite,38,1980,Roadside,3
P_0000599,CKT_0120,42.110597,-118.033375,Wood,73,1990,Backyard,2
P_0000600,CKT_0106,43.09284,-117.017455,Composite,70,1982,Off-road,4
P_0000601,CKT_0139,42.818586,-116.856476,Steel,58,1969,Off-road,1
P_0000602,CKT_0042,39.89874,-120.209404,Steel,62,2012,Backyard,3
P_0000603,CKT_0133,40.023841,-119.87574,Steel,61,1985,Off-road,1
P_0000604,CKT_0042,39.982682,-120.143183,Composite,35,2011,Backyard,3
P_0000605,CKT_0130,41.986155,-117.906368,Wood,64,1990,Roadside,4
P_0000606,CKT_0115,42.826745,-116.990899,Wood,61,1982,Backyard,3
P_0000607,CKT_0071,43.049302,-116.94042,Steel,65,2001,Roadside,5
P_0000608,CKT_0137,43.169183,-117.025951,Steel,51,2022,Off-road,1
P_0000609,CKT_0123,41.860794,-117.941595,Wood,36,2005,Backyard,1
P_0000610,CKT_0141,42.912829,-116.967072,Wood,40,1993,Backyard,1
P_0000611,CKT_0059,40.173677,-120.053938,Steel,42,2009,Roadside,3
P_0000612,CKT_0006,42.910635,-117.074545,Wood,47,1970,Off-road,3
P_0000613,CKT_0108,42.827937,-117.088055,Steel,35,1988,Off-road,2
P_0000614,CKT_0071,43.025125,-116.95097,Wood,55,2005,Backyard,2
P_0000615,CKT_0092,42.929734,-116.937771,Steel,71,1970,Off-road,1
P_0000616,CKT_0082,39.864847,-120.027703,Wood,43,1995,Roadside,2
P_0000617,CKT_0012,41.957585,-118.098899,Composite,44,1998,Off-road,4
P_0000618,CKT_0102,43.00734,-117.113191,Wood,30,2009,Backyard,1
P_0000619,CKT_0102,43.043582,-116.924397,Steel,74,1973,Backyard,1
P_0000620,CKT_0105,42.92676,-116.970702,Wood,54,1970,Off-road,1
P_0000621,CKT_0071,42.87577,-116.782662,Wood,50,1988,Backyard,2
P_0000622,CKT_0055,40.030031,-119.952592,Steel,38,2006,Off-road,2
P_0000623,CKT_0114,42.139807,-117.920937,Wood,63,2001,Roadside,5
P_0000624,CKT_0042,39.973287,-120.037166,Composite,40,1993,Backyard,2
P_0000625,CKT_0042,40.061413,-120.052749,Composite,39,1991,Off-road,4
P_0000626,CKT_0012,41.990346,-117.955175,Wood,35,2022,Roadside,2
P_0000627,CKT_0024,42.847944,-117.034911,Wood,67,2011,Backyard,3
P_0000628,CKT_0082,39.981185,-119.892456,Steel,50,2015,Roadside,2
P_0000629,CKT_0035,42.108011,-118.078555,Steel,71,1970,Roadside,5
P_0000630,CKT_0057,41.953355,-117.987456,Composite,68,2011,Off-road,3
P_0000631,CKT_0035,41.961305,-117.836926,Composite,31,2019,Off-road,3
P_0000632,CKT_0146,41.972036,-117.90218,Wood,63,2003,Off-road,2
P_0000633,CKT_0148,41.862169,-117.777815,Composite,55,1983,Off-road,1
P_0000634,CKT_0011,39.929232,-120.003595,Wood,61,1989,Roadside,2
P_0000635,CKT_0079,42.97388,-116.914124,Steel,70,2003,Roadside,5
P_0000636,CKT_0107,42.10584,-117.812487,Wood,53,1985,Roadside,4
P_0000637,CKT_0077,41.766024,-118.084474,Composite,56,1988,Off-road,2
P_0000638,CKT_0006,42.973881,-117.103149,Steel,34,1966,Off-road,1
P_0000639,CKT_0040,41.893953,-118.034256,Wood,46,1978,Roadside,1
P_0000640,CKT_0049,42.954976,-117.124626,Steel,62,1983,Off-road,5
P_0000641,CKT_0061,39.91699,-119.871709,Steel,57,2009,Backyard,1
P_0000642,CKT_0050,39.986753,-119.987443,Composite,64,1999,Off-road,2
P_0000643,CKT_0139,42.834933,-117.169756,Steel,35,1984,Roadside,5
P_0000644,CKT_0145,39.98597,-119.899852,Wood,39,1999,Backyard,4
P_0000645,CKT_0038,43.01682,-117.026082,Composite,70,2013,Off-road,1
P_0000646,CKT_0022,42.914977,-117.153753,Steel,74,1992,Off-road,2
P_0000647,CKT_0121,41.874086,-118.091986,Wood,45,1970,Backyard,1
P_0000648,CKT_0107,42.063279,-118.098621,Steel,69,2003,Roadside,3
P_0000649,CKT_0040,42.087114,-118.028067,Composite,72,2012,Roadside,1
P_0000650,CKT_0135,42.002656,-117.967449,Wood,75,1973,Off-road,1
P_0000651,CKT_0138,43.081079,-116.846255,Wood,61,1987,Off-road,5
P_0000652,CKT_0049,43.086489,-116.971203,Composite,46,1975,Backyard,2
P_0000653,CKT_0093,42.784636,-116.947043,Composite,47,2011,Roadside,1
P_0000654,CKT_0144,40.100085,-120.067331,Steel,57,1982,Off-road,1
P_0000655,CKT_0010,40.013759,-119.986561,Steel,75,2001,Off-road,1
P_0000656,CKT_0063,39.977847,-119.996351,Steel,59,1997,Backyard,1
P_0000657,CKT_0003,39.934397,-120.016218,Steel,66,1975,Backyard,2
P_0000658,CKT_0123,41.907249,-117.965407,Steel,36,2022,Off-road,1
P_0000659,CKT_0129,42.102145,-117.712421,Wood,62,1965,Roadside,1
P_0000660,CKT_0056,42.097143,-117.9729,Wood,32,1995,Backyard,4
P_0000661,CKT_0014,40.279021,-120.105249,Wood,41,2019,Roadside,5
P_0000662,CKT_0140,43.111987,-117.083656,Composite,71,1991,Roadside,3
P_0000663,CKT_0036,40.279906,-119.998619,Wood,56,2011,Backyard,3
P_0000664,CKT_0049,42.931493,-116.959765,Wood,66,1988,Roadside,5
P_0000665,CKT_0119,40.035886,-119.964545,Composite,33,1976,Roadside,5
P_0000666,CKT_0105,43.167821,-117.019458,Wood,55,1969,Backyard,3
P_0000667,CKT_0108,42.858727,-116.986589,Steel,50,1970,Off-road,4
P_0000668,CKT_0070,43.129605,-117.128098,Wood,53,1977,Backyard,5
P_0000669,CKT_0088,39.897205,-119.845667,Steel,69,1980,Backyard,3
P_0000670,CKT_0127,42.953349,-117.053824,Composite,61,2014,Roadside,5
P_0000671,CKT_0132,41.889337,-118.056825,Wood,39,1965,Backyard,1
P_0000672,CKT_0138,43.016607,-117.073353,Wood,64,1987,Off-road,1
